ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	LANGUAGE_FAMILY	BORROWED	BORROWED_SCORE	BORROWED_BASE	AGE	AGE_SCORE	DONOR_LANGUAGE	DONOR_VALUE
7849	Qeqchi	FISHING LINE	k’aam	k’aam	kʼ aː m		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
10060	Otomi	FISHING LINE	ilo ‘bejwä	ilo_‘bejwä	i l o + ˀb e xʷ ɐ		Otomanguean	True	1.0		modern	0.6	Spanish	hilo
10061	Otomi	FISHING LINE	ilo nthuts’i	ilo_nthuts’i	i l o + n θ u tsʼ i		Otomanguean	True	1.0		modern	0.6	Spanish	hilo
10062	Otomi	FISHING LINE	nthähi nthu̲ts'i	nthähi_nthu̲ts'i	n θ ɐ h i + n θ u tsʼ i		Otomanguean	False	0.0			0.5		
10063	Otomi	FISHING LINE	nthähi 'be̲jwä	nthähi_'be̲jwä	n θ ɐ h i + ˀb æ xʷ ɐ		Otomanguean	False	0.0			0.5		
12504	Wichi	FISHING LINE	timekt’ak	timekt’ak	t i m e k t ʔ a k		Matacoan	False	0.0		1850-1900	0.8		
1610	Portuguese	FISHNET	rede	rede	ʁ ɛ dʒ i		Indo-European							
3377	Spanish	FISHNET	red	red	r ɛ ð		Indo-European							
3378	Spanish	FISHNET	atarraya	atarraya	a t a r a ʝ a		Indo-European							
4824	Yaqui	FISHNET	jite’im	jite’im	j i t e ʔ i m		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
6106	ZinacantanTzotzil	FISHNET	tzakob choy	tzakob_choy	tsʰ a k o ɓ + tʃʰ o j		Mayan	False	0.0		Proto-Tzeltalan	1.0		
7850	Qeqchi	FISHNET	ch'antun	ch'antun	tʃʼ a n t u n		Mayan	False	0.25		Q'eqchi'	1.0	Ch’olan	*ch’antun
7851	Qeqchi	FISHNET	soq' re karab'k	soq'_re_karab'k	s o qʼ + ɾ e + k a ɾ a ɓ kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7852	Qeqchi	FISHNET	yooy	yooy	j oː j		Mayan	False	0.75		Post-Conquest Q’eqchi’	0.9	Spanish	yoyo (?)
10064	Otomi	FISHNET	t'a̲ts'i	t'a̲ts'i	t̪ʼ ɔ tsʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
11274	ImbaburaQuechua	FISHNET	llika	llika	ʒ i k a		Quechuan	False	0.0		Inca	1.0		
12505	Wichi	FISHNET	hutanaj	hutanaj	h u t a n a x		Matacoan	False	0.0		1850-1900	0.8		
1172	Portuguese	FIVE	cinco	cinco	s ĩ k u		Indo-European							
2905	Spanish	FIVE	cinco	cinco	s i n k o		Indo-European							
4453	Yaqui	FIVE	mamni	mamni	m a m n i		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
4454	Yaqui	FIVE	sinko	sinko	s i n k o		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	cinco
5799	ZinacantanTzotzil	FIVE	vo7	vo7	v o ʔ		Mayan	False	0.0		Proto-Mayan	1.0		
7387	Qeqchi	FIVE	oob', hoob'	oob'	oː ɓ		Mayan	False	0.0		proto-Mayan	1.0		
9412	Otomi	FIVE	ku̲t’a	ku̲t’a	k u t̪ʼ a		Otomanguean	False	0.0		Urbano (1605)	0.9		
10966	ImbaburaQuechua	FIVE	pishka	pishka	p i ʃ k a		Quechuan	False	0.0		Pre-Inca	1.0		
12183	Wichi	FIVE	sinku	sinku	s i n k u		Matacoan	True	1.0		1940-present	0.7	Spanish	cinco
13451	Mapudungun	FIVE	kechu	kechu	k e tʃ u		Araucanian	False	0.0		Pre-1606	1.0		
86	Portuguese	FLAME	chama	chama	ʃ ɐ m ɐ		Indo-European							
1767	Spanish	FLAME	llama	llama	ɟ ʝ a m a		Indo-European							
3516	Yaqui	FLAME	buaktia	buaktia	b u a k t i a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
4952	ZinacantanTzotzil	FLAME	7at k’ok’	7at_k’ok’	ʔ a t + kʼ o kʼ		Mayan	False	0.0		Proto-Tzeltalan	1.0		
6220	Qeqchi	FLAME	raq’xam	raq’xam	r a qʼ ʃ a m		Mayan	False	0.0		Q'eqchi'	1.0		
8003	Otomi	FLAME	faspi	faspi	f a s p i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10217	ImbaburaQuechua	FLAME	nina	nina	n i n a		Quechuan	False	0.0		Pre-Inca	1.0		
11375	Wichi	FLAME	itoj lhalh	itoj_lhalh	i t o x + lˠ a l̥		Matacoan	False	0.0		1850-1900	0.8		
12615	Mapudungun	FLAME	weywiñ	weywiñ	w e y w i ɲ		Araucanian	False	0.0		Pre-1606	1.0		
1144	Portuguese	FLAT	plano	plano	p l ɐ n u		Indo-European							
1145	Portuguese	FLAT	chato	chato	ʃ a t u		Indo-European							
2879	Spanish	FLAT	plano	plano	p l a n o		Indo-European							
4430	Yaqui	FLAT	chitabetalai	chitabetalai	tʃ i t a b e t a l a i		Uto-Aztecan	False	0.0		Modern	0.7		
5779	ZinacantanTzotzil	FLAT	pach’al	pach’al	pʰ a tʃʼ a l		Mayan	False	0.0		Proto-Mayan	1.0		
7354	Qeqchi	FLAT	tach'to	tach'to	t a tʃʼ t o		Mayan	False	0.75		proto-Ch’olan (?)	1.0	Ch’olan	tach’-
7355	Qeqchi	FLAT	ruutaq'a	ruutaq'a	r uː t a qʼ a		Mayan	False	0.0		Q'eqchi'	1.0		
9380	Otomi	FLAT	nidi	nidi	n i d i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10948	ImbaburaQuechua	FLAT	pamballa	pamballa	p a m b a ʒ a		Quechuan	False	0.0		Pre-Inca	1.0		
12165	Wichi	FLAT	lhaw’awelhche	lhaw’awelhche	lˠ a w ʔ a w e lˠ tʃ e		Matacoan	False	0.0		1940-present	0.7		
12166	Wichi	FLAT	hip’akche	hip’akche	h i p ʔ a k tʃ e		Matacoan	False	0.0		1900-1940	0.7		
13432	Mapudungun	FLAT	laf	laf	l a f		Araucanian	False	0.0		Pre-1606	1.0		
610	Portuguese	FLAX OR LINEN	linho	linho	l i ɲ u		Indo-European							
2301	Spanish	FLAX OR LINEN	lino	lino	l i n o		Indo-European							
281	Portuguese	FLEA	pulga	pulga	p uu ɡ ɐ		Indo-European							
1975	Spanish	FLEA	pulga	pulga	p u l ɣ a		Indo-European							
3692	Yaqui	FLEA	teput	teput	t e p u t		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5101	ZinacantanTzotzil	FLEA	ch’ak (2)	ch’ak	tʃʼ a k		Mayan	False	0.0		Proto-Mayan	1.0		
6410	Qeqchi	FLEA	k’aq	k’aq	kʼ a qʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
8271	Otomi	FLEA	a̲	a̲	ɔ		Otomanguean	False	0.0		Urbano (1605)	0.9		
8272	Otomi	FLEA	'yext'o	'yext'o	ˀj e x t̪ʼ o		Otomanguean	False	0.0		modern	0.6		
10356	ImbaburaQuechua	FLEA	piqui	piqui	p i q u i		Quechuan	False	0.0		Pre-Inca	1.0		
11520	Wichi	FLEA	mawuwu	mawuwu	m a w u w u		Matacoan	False	0.0		1940-present	0.7		
12805	Mapudungun	FLEA	nerüm	nerüm	n e ɻ ɨ m		Araucanian	False	0.0		Pre-1606	1.0		
12806	Mapudungun	FLEA	pike	pike	p i k e		Araucanian	True	1.0		Post-1883	0.8	Quechua	pique
963	Portuguese	FLEE	escapar	escapar	i ʃ k a p a ʁ		Indo-European							
964	Portuguese	FLEE	fugir	fugir	f u ʒ i ʁ		Indo-European							
2679	Spanish	FLEE	huir	huir	w i ɾ		Indo-European							
4275	Yaqui	FLEE	bwite	bwite	bʷ i t e		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
5647	ZinacantanTzotzil	FLEE	hatav	hatav	h a t a v		Mayan	False	0.0		Proto-Tzotzil	1.0		
7137	Qeqchi	FLEE	eelelik	eelelik	eː l e l i kʰ		Mayan	False	0.0		proto-Mayan	1.0		
9130	Otomi	FLEE	‘wege	‘wege	ˀw e g e		Otomanguean	False	0.0		modern	0.6		
9131	Otomi	FLEE	'ragi	'ragi	ˀr a g i		Otomanguean	False	0.0		modern	0.6		
10824	ImbaburaQuechua	FLEE	pakajuna	pakajuna	p a k a x u n a		Quechuan	False	0.0		Pre-Inca	1.0		
12021	Wichi	FLEE	yihonlhi	yihonlhi	y i h o n lˠ i		Matacoan	False	0.0		1940-present	0.7		
13301	Mapudungun	FLEE	lefmawün	lefmawün	l e f m a w ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
310	Portuguese	FLESH	carne	carne	k a ʁ n i		Indo-European							
2007	Spanish	FLESH	carne	carne	k a ɾ n e		Indo-European							
3723	Yaqui	FLESH	waakas	waakas	w aː k a s		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	vacas
3724	Yaqui	FLESH	tekua	tekua	t e k u a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5135	ZinacantanTzotzil	FLESH	bek’tal	bek’tal	ɓ e kʼ t a l		Mayan	False	0.0		Proto-Greater Tzeltalan	1.0		
6456	Qeqchi	FLESH	tib’	tib’	t i ɓ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
8309	Otomi	FLESH	ngo̲	ngo̲	n g ə		Otomanguean	False	0.0		Urbano (1605)	0.9		
10381	ImbaburaQuechua	FLESH	aycha (1)	aycha	a j tʃ a		Quechuan	False	0.0		Pre-Inca	1.0		
11560	Wichi	FLESH	t’isan	t’isan	t ʔ i s a n		Matacoan	False	0.0		1850-1900	0.8		
12831	Mapudungun	FLESH	füṉ	füṉ	f ɨ n̪		Araucanian	False	0.0		Pre-1606	1.0		
930	Portuguese	FLOAT	flutuar	flutuar	f l u t u a ʁ		Indo-European							
2646	Spanish	FLOAT	flotar	flotar	f l o t a ɾ		Indo-European							
4241	Yaqui	FLOAT	ba’apo cha’asisime	ba’apo_cha’asisime	b a ʔ a p o + tʃ a ʔ a s i s i m e		Uto-Aztecan	False	0.0		Modern	0.7		
5621	ZinacantanTzotzil	FLOAT	kahi	kahi	k a h i		Mayan	False	0.0		Proto-Tzotzil	1.0		
7100	Qeqchi	FLOAT	pamamnak	pamamnak	p a m a m n a kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
9086	Otomi	FLOAT	hñe̲nts'i	hñe̲nts'i	h ɲ æ n tsʼ i		Otomanguean	False	0.0		modern	0.6		
10800	ImbaburaQuechua	FLOAT	wambuna	wambuna	w a m b u n a		Quechuan	False	0.0		Pre-Inca	1.0		
11992	Wichi	FLOAT	ipe’not	ipe’not	i p e ʔ n o t		Matacoan	False	0.0		1940-present	0.7		
13275	Mapudungun	FLOAT	zeñoyün	zeñoyün	z e ɲ o y ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
698	Portuguese	FLOOR	chão	chão	ʃ ɐ̃ũ		Indo-European							
699	Portuguese	FLOOR	soalho	soalho	s o a ʎ u		Indo-European							
2394	Spanish	FLOOR	suelo	suelo	s w e l o		Indo-European							
4063	Yaqui	FLOOR	bwia	bwia	bʷ i a		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
5453	ZinacantanTzotzil	FLOOR	lumtik	lumtik	l u m t i k		Mayan	False	0.0		Proto-Greater Tzeltalan	1.0		
6846	Qeqchi	FLOOR	ch’och’	ch’och’	tʃʼ o tʃʼ		Mayan	False	0.25		Q’anjob’alan + Mamean + Q'eqchi'	1.0	Q’anjob’alan	ch’och’
8741	Otomi	FLOOR	hai	hai	h a i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10650	ImbaburaQuechua	FLOOR	allpa	allpa	a ʒ p a		Quechuan	False	0.0		Pre-Inca	1.0		
11845	Wichi	FLOOR	hunhat	hunhat	h u n̥ a t		Matacoan	False	0.0		1850-1900	0.8		
13115	Mapudungun	FLOOR	püllü	püllü	p ɨ ʎ ɨ		Araucanian	False	0.0		Pre-1606	1.0		
561	Portuguese	FLOUR	farinha	farinha	f a ɾ i ɲ ɐ		Indo-European							
2257	Spanish	FLOUR	harina	harina	a ɾ i n a		Indo-European							
3937	Yaqui	FLOUR	ainam	ainam	a i n a m		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	harina
5357	ZinacantanTzotzil	FLOUR	harina	harina	h a ɾ i n a		Mayan	True	1.0		Later Colonial	0.9	Spanish	harina
6720	Qeqchi	FLOUR	xk’aj ariin	xk’aj_ariin	ʃ kʼ a x + a ɾ iː n		Mayan	False	0.0		Q'eqchi'	1.0		
6721	Qeqchi	FLOUR	ariin	ariin	a ɾ iː n		Mayan	True	1.0		Post-Conquest Q’eqchi’	0.9	Spanish	harina
6722	Qeqchi	FLOUR	k’aj	k’aj	kʼ a x		Mayan	False	0.0		proto-Mayan	1.0		
8583	Otomi	FLOUR	ju̲ni (2)	ju̲ni	x u n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10560	ImbaburaQuechua	FLOUR	jaku	jaku	x a k u		Quechuan	False	0.0		Early Colonial	0.9		
11745	Wichi	FLOUR	alina	alina	a l i n a		Matacoan	True	1.0		1850-1900	0.8	Spanish	harina
13027	Mapudungun	FLOUR	rüngo	rüngo	ɻ ɨ ŋ o		Araucanian	False	0.0		Pre-1606	1.0		
928	Portuguese	FLOW	fluir	fluir	f l ui ʁ		Indo-European							
2643	Spanish	FLOW	fluir	fluir	f l w i ɾ		Indo-European							
2644	Spanish	FLOW	correr	correr	k o r ɛ ɾ		Indo-European							
4238	Yaqui	FLOW	bwite	bwite	bʷ i t e		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
7095	Qeqchi	FLOW	yo i roq	yo_i_roq	j o + i + ɾ o qʰ		Mayan	False	0.0		Q'eqchi'	1.0		
9080	Otomi	FLOW	tihi	tihi	t̪ i h i		Otomanguean	False	0.0		modern	0.6		
9081	Otomi	FLOW	nextri	nextri	n e x t̪ r i		Otomanguean	False	0.0		modern	0.6		
9082	Otomi	FLOW	nixtri	nixtri	n i x t̪ r i		Otomanguean	False	0.0		modern	0.6		
9083	Otomi	FLOW	'yo (2)	'yo	ˀj o		Otomanguean	False	0.0		Urbano (1605)	0.9		
10798	ImbaburaQuechua	FLOW	kallpana	kallpana	k a ʒ p a n a		Quechuan	False	0.0		Pre-Inca	1.0		
11990	Wichi	FLOW	yik (2)	yik	y i k		Matacoan	False	0.0		1850-1900	0.8		
13273	Mapudungun	FLOW	witrun	witrun	w i ʈʂ u n		Araucanian	False	0.0		Pre-1606	1.0		
783	Portuguese	FLOWER	flor	flor	f l ɔ ʁ		Indo-European							
2480	Spanish	FLOWER	flor	flor	f l o ɾ		Indo-European							
4123	Yaqui	FLOWER	seewa	seewa	s eː w a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5506	ZinacantanTzotzil	FLOWER	nich	nich	n i tʃʰ		Mayan	False	0.0		Proto-Mayan	1.0		
6924	Qeqchi	FLOWER	atz'um	atz'um	a tsʼ u m		Mayan	False	0.0		proto-Eastern Mayan	1.0		
6925	Qeqchi	FLOWER	uutz'u'uj	uutz'u'uj	uː tsʼ u ʔ u x		Mayan	False	0.0		Q'eqchi'	1.0		
8839	Otomi	FLOWER	do̲ni	do̲ni	d ə n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10705	ImbaburaQuechua	FLOWER	sisa	sisa	s i s a		Quechuan	False	0.0		Pre-Inca	1.0		
11893	Wichi	FLOWER	lhawu	lhawu	lˠ a w u		Matacoan	False	0.5		1850-1900	0.8	Pilagá	law’o
13177	Mapudungun	FLOWER	rayen	rayen	ɻ a y e n		Araucanian	False	0.0		Pre-1606	1.0		
13178	Mapudungun	FLOWER	fülor	fülor	f ɨ l o ɻ		Araucanian	True	1.0			0.5	Spanish	flor
44	Portuguese	FLOWING BODY OF WATER	rio	rio	ʁ j ɔ		Indo-European							
45	Portuguese	FLOWING BODY OF WATER	riacho	riacho	ʁ i a ʃ u		Indo-European							
46	Portuguese	FLOWING BODY OF WATER	córrego	córrego	k ɔ ʁ e ɡ u		Indo-European							
1725	Spanish	FLOWING BODY OF WATER	río	río	r i o		Indo-European							
1726	Spanish	FLOWING BODY OF WATER	corriente	corriente	k o r j e n t e		Indo-European							
1727	Spanish	FLOWING BODY OF WATER	arroyo	arroyo	a r o ʝ o		Indo-European							
3482	Yaqui	FLOWING BODY OF WATER	batwe	batwe	b a t w e		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
3483	Yaqui	FLOWING BODY OF WATER	jakia	jakia	j a k i a		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
4913	ZinacantanTzotzil	FLOWING BODY OF WATER	nab	nab	n a b		Mayan	False	0.0		Proto-Mayan	1.0		
4914	ZinacantanTzotzil	FLOWING BODY OF WATER	7uk’um	7uk’um	ʔ u kʼ u m		Mayan	False	0.0		Proto-Tzeltalan	1.0		
6178	Qeqchi	FLOWING BODY OF WATER	nima’	nima’	n i m a ʔ		Mayan	False	0.0		proto-K’iche’an	1.0		
7964	Otomi	FLOWING BODY OF WATER	däthe	däthe	d ɐ θ e		Otomanguean	False	0.0		Urbano (1605)	0.9		
7965	Otomi	FLOWING BODY OF WATER	hñe (1)	hñe	h ɲ e		Otomanguean	False	0.0		Urbano (1605)	0.9		
10187	ImbaburaQuechua	FLOWING BODY OF WATER	mayu	mayu	m a j u		Quechuan	False	0.0		Pre-Inca	1.0		
11346	Wichi	FLOWING BODY OF WATER	tewuk	tewuk	t e w u k		Matacoan	False	0.0		1850-1900	0.8		
12574	Mapudungun	FLOWING BODY OF WATER	ḻewfü	ḻewfü	l̪ e w f ɨ		Araucanian	False	0.0		Pre-1606	1.0		
12575	Mapudungun	FLOWING BODY OF WATER	witrun ko	witrun_ko	w i ʈʂ u n + k o		Araucanian	False	0.0		Pre-1606	1.0		
1510	Portuguese	FLUTE	flauta	flauta	f l au t ɐ		Indo-European							
3273	Spanish	FLUTE	flauta	flauta	f l a u t a		Indo-European							
4759	Yaqui	FLUTE	kusia	kusia	k u s i a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
6063	ZinacantanTzotzil	FLUTE	7ama	7ama	ʔ a m a		Mayan	False	0.0		Proto-Greater Tzeltalan	1.0		
7767	Qeqchi	FLUTE	xolb'	xolb'	ʃ o l ɓ		Mayan	False	0.75		Lowland languages	1.0	Ch’olan	xool
9921	Otomi	FLUTE	thu̲xi	thu̲xi	θ u x i		Otomanguean	False	0.0		Urbano (1605)	0.9		
11226	ImbaburaQuechua	FLUTE	flawta	flawta	ɸ l a w t a		Quechuan	True	1.0		Early Republic	0.8	Spanish	flauta
12445	Wichi	FLUTE	tofwulh	tofwulh	t o fʷ u l̥		Matacoan	False	0.0		1900-1940	0.7		
292	Portuguese	FLY (INSECT)	mosca	mosca	m ɔ ʃ k ɐ		Indo-European							
1987	Spanish	FLY (INSECT)	mosca	mosca	m o s k a		Indo-European							
3706	Yaqui	FLY (INSECT)	se’eboi	se’eboi	s e ʔ e b o i		Uto-Aztecan	False	0.0		Proto-Tara-Cahitan	1.0		
5116	ZinacantanTzotzil	FLY (INSECT)	vo	vo	v o		Mayan	False	0.0		Proto-Mayan	1.0		
6422	Qeqchi	FLY (INSECT)	b’ujl	b’ujl	ɓ u x l		Mayan	False	0.0		Q'eqchi'	1.0		
6423	Qeqchi	FLY (INSECT)	utz’	utz’	u tsʼ		Mayan	False	0.0		Q'eqchi' + Poqom	1.0		
8285	Otomi	FLY (INSECT)	gin'we̲	gin'we̲	g i n ˀw æ		Otomanguean	False	0.0		Urbano (1605)	0.9		
10366	ImbaburaQuechua	FLY (INSECT)	chuspi	chuspi	tʃ u s p i		Quechuan	False	0.0		Pre-Inca	1.0		
11543	Wichi	FLY (INSECT)	atak	atak	a t a k		Matacoan	False	0.0		1850-1900	0.8		
12814	Mapudungun	FLY (INSECT)	püḻü	püḻü	p ɨ l̪ ɨ		Araucanian	False	0.0		Pre-1606	1.0		
935	Portuguese	FLY (MOVE THROUGH AIR)	voar	voar	v o a ʁ		Indo-European							
2651	Spanish	FLY (MOVE THROUGH AIR)	volar	volar	b o l a ɾ		Indo-European							
4247	Yaqui	FLY (MOVE THROUGH AIR)	ne’e	ne’e	n e ʔ e		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5624	ZinacantanTzotzil	FLY (MOVE THROUGH AIR)	vil	vil	v i l		Mayan	False	0.0		Proto-Greater Tzeltalan	1.0		
7107	Qeqchi	FLY (MOVE THROUGH AIR)	rupik	rupik	r u p i kʰ		Mayan	False	0.0		proto-K’iche’an	1.0		
7108	Qeqchi	FLY (MOVE THROUGH AIR)	purik	purik	p u ɾ i kʰ		Mayan	False	0.0		Q'eqchi' + Poqom	1.0		
9094	Otomi	FLY (MOVE THROUGH AIR)	nsa̲ni	nsa̲ni	ⁿs ɔ n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10803	ImbaburaQuechua	FLY (MOVE THROUGH AIR)	bulana	bulana	b u l a n a		Quechuan	True	1.0		Early Republic	0.8	Spanish	volar
11996	Wichi	FLY (MOVE THROUGH AIR)	wiy’o	wiy’o	w i j ʔ o		Matacoan	False	0.0		1850-1900	0.8		
13279	Mapudungun	FLY (MOVE THROUGH AIR)	müpün	müpün	m ɨ p ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
222	Portuguese	FOAL	potro	potro	p ɔ t ɾ u		Indo-European							
1915	Spanish	FOAL	potro	potro	p o t ɾ o		Indo-European							
1916	Spanish	FOAL	potrillo	potrillo	p o t ɾ i ʝ o		Indo-European							
3648	Yaqui	FOAL	ili kaba’i	ili_kaba’i	i l i + k a b a ʔ i		Uto-Aztecan	False	0.0	ili Yaqui ‘small’ plus kaba’i = Spanish ‘horse’.	Colonial	0.9	Spanish	caballo
6359	Qeqchi	FOAL	ral kawaay	ral_kawaay	r a l + k a w aː j		Mayan	False	0.0		Q'eqchi'	1.0		
8203	Otomi	FOAL	t'olo fani	t'olo_fani	t̪ʼ o l o + f a n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8204	Otomi	FOAL	t'u fani	t'u_fani	t̪ʼ u + f a n i		Otomanguean	False	0.0		pre-modern	1.0		
10323	ImbaburaQuechua	FOAL	putru (2)	putru	p u t ɾ u		Quechuan	True	1.0		Early Colonial	0.9	Spanish	potro
11476	Wichi	FOAL	yel’ataj lhos	yel’ataj_lhos	y e l ʔ a t a x + lˠ o s		Matacoan	False	0.0		1850-1900	0.8		
12770	Mapudungun	FOAL	potrillo	potrillo	p o ʈʂ i ʎ o		Araucanian	True	1.0		Post-1883	0.8	Spanish	potrillo
29	Portuguese	FOAM	espuma	espuma	i ʃ p u m ɐ		Indo-European							
1712	Spanish	FOAM	espuma	espuma	ɛ s p u m a		Indo-European							
3471	Yaqui	FOAM	somo’ichia	somo’ichia	s o m o ʔ i tʃ i a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
4910	ZinacantanTzotzil	FOAM	vok	vok	v o k		Mayan	False	0.5			0.5	Mocho	woq(o)ch
6171	Qeqchi	FOAM	woqx	woqx	w o q ʃ		Mayan	False	0.0		proto-K’iche’an + Mocho	1.0		
7951	Otomi	FOAM	fu̲gi	fu̲gi	f u g i		Otomanguean	False	0.0		modern	0.6		
10181	ImbaburaQuechua	FOAM	putsuju	putsuju	p u ts u x u		Quechuan	False	0.0		Pre-Inca	1.0		
11340	Wichi	FOAM	lakuj	lakuj	l a k u x		Matacoan	False	0.0		1900-1940	0.7		
12565	Mapudungun	FOAM	trorfan	trorfan	ʈʂ o ɻ f a n		Araucanian	False	0.0		Pre-1606	1.0		
12566	Mapudungun	FOAM	tronün	tronün	ʈʂ o n ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
79	Portuguese	FOG	nevoeiro	nevoeiro	n e v o ei ɾ u		Indo-European							
80	Portuguese	FOG	névoa	névoa	n ɛ v u ɐ		Indo-European							
1760	Spanish	FOG	neblina	neblina	n e β l i n a		Indo-European							
1761	Spanish	FOG	niebla	niebla	n j e β l a		Indo-European							
3510	Yaqui	FOG	bajewa	bajewa	b a j e w a		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
4947	ZinacantanTzotzil	FOG	lumal tok	lumal_tok	l u m a l + t o k		Mayan	False	0.0		Proto-Tzotzil	1.0		
6213	Qeqchi	FOG	sujew	sujew	s u x e w		Mayan	False	0.0		Q'eqchi'	1.0		
6214	Qeqchi	FOG	tuntunkil choq	tuntunkil_choq	t u n t u n k i l + tʃ o qʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7996	Otomi	FOG	'bo̲ngui	'bo̲ngui	ˀb ə n g u i		Otomanguean	False	0.0		Urbano (1605)	0.9		
7997	Otomi	FOG	‘bipa	‘bipa	ˀb i p a		Otomanguean	False	0.0			0.5		
10212	ImbaburaQuechua	FOG	fuyu	fuyu	ɸ u j u		Quechuan	True	1.0		Pre-Inca	1.0	Cuzco Quechua	p’uyu
11370	Wichi	FOG	tetsetaj	tetsetaj	t e ts e t a x		Matacoan	False	0.0		1850-1900	0.8		
12609	Mapudungun	FOG	trukür	trukür	ʈʂ u k ɨ ɻ		Araucanian	False	0.0		Pre-1606	1.0		
820	Portuguese	FOLD	dobrar	dobrar	d o b ɾ a ʁ		Indo-European							
2525	Spanish	FOLD	doblar	doblar	d o β l a ɾ		Indo-European							
4155	Yaqui	FOLD	totta	totta	t o t t a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5535	ZinacantanTzotzil	FOLD	pak	pak	pʰ a k		Mayan	False	0.0		Proto-Mayan	1.0		
6966	Qeqchi	FOLD	b’olok	b’olok	ɓ o l o kʰ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
6967	Qeqchi	FOLD	mochok	mochok	m o tʃ o kʰ		Mayan	False	0.0		Western Mayan + Ixhil + Q'eqchi' + Poqom	1.0		
8882	Otomi	FOLD	kwe'mi	kwe'mi	kʷ e ˀm i		Otomanguean	False	0.0		modern	0.6		
8883	Otomi	FOLD	tot'i	tot'i	t̪ o t̪ʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8884	Otomi	FOLD	muhni	muhni	m u h n i		Otomanguean	False	0.0		modern	0.6		
10727	ImbaburaQuechua	FOLD	patarina	patarina	p a t a ɾ i n a		Quechuan	False	0.0		Pre-Inca	1.0		
11919	Wichi	FOLD	hits’efwyenhu	hits’efwyenhu	h i ts ʔ e fʷ j e n̥ u		Matacoan	False	0.0		1940-present	0.7		
13195	Mapudungun	FOLD	müchamün	müchamün	m ɨ tʃ a m ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
965	Portuguese	FOLLOW	seguir	seguir	s e ɡ i ʁ		Indo-European							
2680	Spanish	FOLLOW	seguir	seguir	s e ɣ i ɾ		Indo-European							
4276	Yaqui	FOLLOW	jajase	jajase	j a j a s e		Uto-Aztecan	False	0.0		Proto-Tara-Cahitan	1.0		
5648	ZinacantanTzotzil	FOLLOW	tihi	tihi	t i h i		Mayan	False	0.0		Proto-Tzotzil	1.0		
7138	Qeqchi	FOLLOW	taaqenk	taaqenk	t aː q e n kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
9132	Otomi	FOLLOW	te̲ni	te̲ni	t̪ æ n i		Otomanguean	False	0.0		modern	0.6		
9133	Otomi	FOLLOW	sige	sige	s i g e		Otomanguean	True	1.0			0.5	Spanish	seguir
10825	ImbaburaQuechua	FOLLOW	katina (1)	katina	k a t i n a		Quechuan	False	0.0		Pre-Inca	1.0		
12022	Wichi	FOLLOW	yihon	yihon	y i h o n		Matacoan	False	0.0		1900-1940	0.7		
13302	Mapudungun	FOLLOW	inan	inan	i n a n		Araucanian	False	0.0		Pre-1606	1.0		
