ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	DONOR_LANGUAGE	DONOR_VALUE	SOURCE_ID_	SOURCE_SCORE_	SOURCE_ID
12288	Wichi	Matacoan	BLUE	w’atshan	w’atshan	w ʔ a tsʰ a n			3055	0.8333	
13559	Mapudungun	Araucanian	BLUE	kallfü	kallfü	k a ʎ f ɨ			3055	0.8000	
1329	Portuguese	Indo-European	BLUNT	embotado	embotado	ẽ b o t a d u					
1330	Portuguese	Indo-European	BLUNT	rombudo	rombudo	ʁ õ b u d u					
3069	Spanish	Indo-European	BLUNT	romo	romo	r o m o					
3070	Spanish	Indo-European	BLUNT	embotado	embotado	e m b o t a ð o					
4604	Yaqui	Uto-Aztecan	BLUNT	rumui	rumui	r u m u i	Spanish	boludo	3069	0.6000	
7576	Qeqchi	Mayan	BLUNT	room	room	r oː m	Spanish	romo	3069	0.5000	
9634	Otomi	Otomanguean	BLUNT	doñä	doñä	d o ɲ ɐ			3069	0.7500	
11085	ImbaburaQuechua	Quechuan	BLUNT	llambu	llambu	ʒ a m b u			3069	0.8000	
212	Portuguese	Indo-European	BOAR (MALE PIG)	barrão	barrão	b a ʁ ɐ̃ũ					
213	Portuguese	Indo-European	BOAR (MALE PIG)	varrão	varrão	v a ʁ ɐ̃ũ					
1900	Spanish	Indo-European	BOAR (MALE PIG)	jabalí	jabalí	x a β a l i					
3637	Yaqui	Uto-Aztecan	BOAR (MALE PIG)	juakowi	juakowi	j u a k o w i			1900	0.7143	
6347	Qeqchi	Mayan	BOAR (MALE PIG)	chakow	chakow	tʃ a k o w			1900	0.8333	
8184	Otomi	Otomanguean	BOAR (MALE PIG)	zakwa	zakwa	z a kʷ a			1900	0.6667	
8185	Otomi	Otomanguean	BOAR (MALE PIG)	ts'udi t'oho	ts'udi_t'oho	ts ʔ u d i + t̪ʼ o h o			1900	1.0000	
10314	ImbaburaQuechua	Quechuan	BOAR (MALE PIG)	sachaguagra	sachaguagra	s a tʃ a g u a g ɾ a			1900	0.8000	
11465	Wichi	Matacoan	BOAR (MALE PIG)	awetsaj	awetsaj	a w e ts a x			1900	1.0000	
12757	Mapudungun	Araucanian	BOAR (MALE PIG)	sañi	sañi	s a ɲ i			1900	0.6667	
12758	Mapudungun	Araucanian	BOAR (MALE PIG)	foraku	foraku	f o ɻ a k u	Spanish	verraco	1900	0.8333	
729	Portuguese	Indo-European	BOARD	tábua	tábua	t a b u ɐ					
2419	Spanish	Indo-European	BOARD	tabla	tabla	t a β l a					
4083	Yaqui	Uto-Aztecan	BOARD	tappla	tappla	t a p p l a	Spanish	tabla	2419	0.3333	
5476	ZinacantanTzotzil	Mayan	BOARD	tenel te7	tenel_te7	t e n e l + t e ʔ			2419	0.7778	
6874	Qeqchi	Mayan	BOARD	tz'alamche'	tz'alamche'	tsʼ a l a m tʃ e ʔ			2419	0.7500	
8772	Otomi	Otomanguean	BOARD	xithe̲	xithe̲	x i θ æ			2419	1.0000	
10667	ImbaburaQuechua	Quechuan	BOARD	tabla	tabla	t a b l a	Spanish	tabla	2419	0.2000	2419
11863	Wichi	Matacoan	BOARD	hal’o lhip	hal’o_lhip	h a l ʔ o + lˠ i p			2419	0.8889	
13135	Mapudungun	Araucanian	BOARD	trafla	trafla	ʈʂ a f l a	Spanish	tabla	2419	0.4000	
1502	Portuguese	Indo-European	BOAST	jactar-se	jactar-se	ʒ a k t a ʁ s i					
1503	Portuguese	Indo-European	BOAST	gabar-se	gabar-se	ɡ a b a ʁ s i					
3266	Spanish	Indo-European	BOAST	jactarse	jactarse	x a k t a ɾ s e					
4752	Yaqui	Uto-Aztecan	BOAST	emo eiya	emo_eiya	e m o + e i j a			3266	1.0000	
7759	Qeqchi	Mayan	BOAST	nimob’eresink ib’	nimob’eresink_ib’	n i m o ɓ e ɾ e s i n k + i ɓ			3266	0.8667	
7760	Qeqchi	Mayan	BOAST	k’anasink rix	k’anasink_rix	kʼ a n a s i n k + ɾ i ʃ			3266	0.8333	
9909	Otomi	Otomanguean	BOAST	'ñets'i	'ñets'i	ˀɲ e tsʼ i			3266	1.0000	
11220	ImbaburaQuechua	Quechuan	BOAST	yanga rimana	yanga_rimana	j a ŋ g a + ɾ i m a n a			3266	0.7500	
12440	Wichi	Matacoan	BOAST	lhichojlhi	lhichojlhi	lˠ i tʃ o x lˠ i			3266	1.0000	
13707	Mapudungun	Araucanian	BOAST	mallmakawün	mallmakawün	m a ʎ m a k a w ɨ n			3266	0.8000	
995	Portuguese	Indo-European	BOAT	bote	bote	b ɔ tʃ i					
996	Portuguese	Indo-European	BOAT	barco	barco	b a ʁ k u					
2713	Spanish	Indo-European	BOAT	bote	bote	b o t e					
4303	Yaqui	Uto-Aztecan	BOAT	bajut	bajut	b a j u t			2713	0.8000	
4304	Yaqui	Uto-Aztecan	BOAT	boote	boote	b oː t e	Spanish	bote	2713	0.2500	2713
7181	Qeqchi	Mayan	BOAT	b’arko	b’arko	ɓ a ɾ k o	Spanish	barco	2713	1.0000	
9186	Otomi	Otomanguean	BOAT	motsa dehe	motsa_dehe	m o ts a + d e h e			2713	0.7778	
9187	Otomi	Otomanguean	BOAT	bojä dehe	bojä_dehe	b o x ɐ + d e h e			2713	0.6667	
9188	Otomi	Otomanguean	BOAT	barko	barko	b a r k o	Spanish	barco	2713	0.8000	
10847	ImbaburaQuechua	Quechuan	BOAT	kanuwa	kanuwa	k a n u w a	Taino		2713	1.0000	
12046	Wichi	Matacoan	BOAT	walku lhos	walku_lhos	w a l k u + lˠ o s	Spanish	barco	2713	1.0000	
13323	Mapudungun	Araucanian	BOAT	fote	fote	f o t e	Spanish	bote	2713	0.2500	2713
307	Portuguese	Indo-European	BODY	corpo	corpo	k ɔ ʁ p u					
2003	Spanish	Indo-European	BODY	cuerpo	cuerpo	k w ɛ ɾ p o					
3721	Yaqui	Uto-Aztecan	BODY	takaa	takaa	t a k aː			2003	1.0000	
5132	ZinacantanTzotzil	Mayan	BODY	takopal	takopal	t a k o p a l			2003	0.8571	
6453	Qeqchi	Mayan	BODY	tz’ejwal	tz’ejwal	tsʼ e xʷ a l			2003	1.0000	
8306	Otomi	Otomanguean	BODY	ndo'yo	ndo'yo	n d o ˀj o			2003	0.8333	
8307	Otomi	Otomanguean	BODY	jä'i	jä'i	x ɐ ʔ i			2003	1.0000	
10379	ImbaburaQuechua	Quechuan	BODY	aycha	aycha	a j tʃ a			2003	1.0000	
11558	Wichi	Matacoan	BODY	tosan	tosan	t o s a n			2003	1.0000	
12829	Mapudungun	Araucanian	BODY	kalül	kalül	k a l ɨ l			2003	0.8333	
522	Portuguese	Indo-European	BOIL (OF LIQUID)	ferver	ferver	f e ʁ v e ʁ					
2219	Spanish	Indo-European	BOIL (OF LIQUID)	hervir	hervir	ɛ ɾ β i ɾ					
3904	Yaqui	Uto-Aztecan	BOIL (OF LIQUID)	pojte (1)	pojte	p o j t e			2219	1.0000	
3905	Yaqui	Uto-Aztecan	BOIL (OF LIQUID)	pojtia	pojtia	p o j t i a			2219	0.8333	
5325	ZinacantanTzotzil	Mayan	BOIL (OF LIQUID)	lakan	lakan	l a k a n			2219	1.0000	
5326	ZinacantanTzotzil	Mayan	BOIL (OF LIQUID)	bulomah	bulomah	ɓ u l o m a h			2219	1.0000	
5327	ZinacantanTzotzil	Mayan	BOIL (OF LIQUID)	vokan	vokan	v o k a n			2219	1.0000	
6677	Qeqchi	Mayan	BOIL (OF LIQUID)	loqlotk	loqlotk	l o q l o t kʰ			2219	1.0000	
8535	Otomi	Otomanguean	BOIL (OF LIQUID)	nthuni	nthuni	n θ u n i			2219	1.0000	
8536	Otomi	Otomanguean	BOIL (OF LIQUID)	nsani (2)	nsani	ⁿs a n i			2219	0.8000	
8537	Otomi	Otomanguean	BOIL (OF LIQUID)	tä	tä	t̪ ɐ			2219	1.0000	
8538	Otomi	Otomanguean	BOIL (OF LIQUID)	embindä	embindä	e m b i n d ɐ			2219	0.8571	
8539	Otomi	Otomanguean	BOIL (OF LIQUID)	embinthuni	embinthuni	e m b i n θ u n i			2219	0.8889	
10533	ImbaburaQuechua	Quechuan	BOIL (OF LIQUID)	timbuna	timbuna	t i m b u n a			2219	1.0000	
11720	Wichi	Matacoan	BOIL (OF LIQUID)	ipen	ipen	i p e n			2219	1.0000	
12993	Mapudungun	Araucanian	BOIL (OF LIQUID)	wazkümün	wazkümün	w a z k ɨ m ɨ n			2219	1.0000	
479	Portuguese	Indo-European	BOIL (OF SKIN)	furúnculo	furúnculo	f u ɾ ũ k u l u					
2174	Spanish	Indo-European	BOIL (OF SKIN)	furúnculo	furúnculo	f u ɾ u n k u l o					
2175	Spanish	Indo-European	BOIL (OF SKIN)	forúnculo	forúnculo	f o ɾ u n k u l o					
3864	Yaqui	Uto-Aztecan	BOIL (OF SKIN)	purunkulo	purunkulo	p u r u n k u l o	Spanish	furúnculo	2174	0.2222	2174
5285	ZinacantanTzotzil	Mayan	BOIL (OF SKIN)	chakal	chakal	tʃʰ a k a l			2174	0.7778	
8472	Otomi	Otomanguean	BOIL (OF SKIN)	säsi	säsi	s ɐ s i			2174	1.0000	
8473	Otomi	Otomanguean	BOIL (OF SKIN)	mo'ya	mo'ya	m o ˀj a			2175	0.8889	
8474	Otomi	Otomanguean	BOIL (OF SKIN)	mpo'ya	mpo'ya	m p o ˀj a			2174	1.0000	
10503	ImbaburaQuechua	Quechuan	BOIL (OF SKIN)	chupu (2)	chupu	tʃ u p u			2174	0.7778	
11686	Wichi	Matacoan	BOIL (OF SKIN)	amuku	amuku	a m u k u			2174	0.6667	
12960	Mapudungun	Araucanian	BOIL (OF SKIN)	pitru	pitru	p i ʈʂ u			2174	0.8889	
69	Portuguese	Indo-European	BOLT (OF LIGHTNING)	raio	raio	ʁ ai u					
1748	Spanish	Indo-European	BOLT (OF LIGHTNING)	rayo	rayo	r a ʝ o					
3500	Yaqui	Uto-Aztecan	BOLT (OF LIGHTNING)	yuku jimaari	yuku_jimaari	j u k u + j i m aː r i			1748	1.0000	
4933	ZinacantanTzotzil	Mayan	BOLT (OF LIGHTNING)	chauk	chauk	tʃʰ a u k			1748	0.7500	
6201	Qeqchi	Mayan	BOLT (OF LIGHTNING)	kaaq	kaaq	k aː qʰ			1748	1.0000	
6202	Qeqchi	Mayan	BOLT (OF LIGHTNING)	lemskaaq	lemskaaq	l e m s k aː qʰ			1748	1.0000	
7984	Otomi	Otomanguean	BOLT (OF LIGHTNING)	jwe̲i	jwe̲i	xʷ æ i			1748	1.0000	
10202	ImbaburaQuechua	Quechuan	BOLT (OF LIGHTNING)	rayu	rayu	ʐ a j u	Spanish	rayo	1748	0.7500	
11360	Wichi	Matacoan	BOLT (OF LIGHTNING)	pelhach’e	pelhach’e	p e lˠ a tʃ ʔ e			1748	0.8571	
12595	Mapudungun	Araucanian	BOLT (OF LIGHTNING)	llüfke	llüfke	ʎ ɨ f k e			1748	1.0000	
320	Portuguese	Indo-European	BONE	osso	osso	ɔ s u					
2017	Spanish	Indo-European	BONE	hueso	hueso	w e s o					
3732	Yaqui	Uto-Aztecan	BONE	ota	ota	o t a			2017	1.0000	
5147	ZinacantanTzotzil	Mayan	BONE	bak	bak	ɓ a k			2017	1.0000	
5148	ZinacantanTzotzil	Mayan	BONE	bakelil	bakelil	ɓ a k e l i l			2017	0.8571	
6464	Qeqchi	Mayan	BONE	b’aq	b’aq	ɓ a qʰ			2017	1.0000	
8317	Otomi	Otomanguean	BONE	ndo'yo	ndo'yo	n d o ˀj o			2017	0.8000	
10389	ImbaburaQuechua	Quechuan	BONE	tullu	tullu	t u ʒ u			2017	1.0000	
11569	Wichi	Matacoan	BONE	lhile	lhile	lˠ i l e			2017	1.0000	
12840	Mapudungun	Araucanian	BONE	foro	foro	f o ɻ o			2017	0.7500	
1508	Portuguese	Indo-European	BOOK	livro	livro	l i v ɾ u					
3271	Spanish	Indo-European	BOOK	libro	libro	l i β ɾ o					
4757	Yaqui	Uto-Aztecan	BOOK	liprom	liprom	l i p r o m	Spanish	libro	3271	0.5000	
6061	ZinacantanTzotzil	Mayan	BOOK	vun	vun	v u n			3271	1.0000	
6062	ZinacantanTzotzil	Mayan	BOOK	livro	livro	l i v ɾ o	Spanish	libro	3271	0.2000	3271
7765	Qeqchi	Mayan	BOOK	hu	hu	h u			3271	1.0000	
7766	Qeqchi	Mayan	BOOK	liib'r	liib'r	l iː ɓ r	Spanish	libro	3271	0.8000	
9918	Otomi	Otomanguean	BOOK	he̲'mi	he̲'mi	h æ ˀm i			3271	1.0000	
11225	ImbaburaQuechua	Quechuan	BOOK	kamu	kamu	k a m u			3271	1.0000	
12444	Wichi	Matacoan	BOOK	liwulu	liwulu	l i w u l u	Spanish	libro	3271	0.6667	
13711	Mapudungun	Araucanian	BOOK	lifru	lifru	l i f ɻ u	Spanish	libro	3271	0.6000	
642	Portuguese	Indo-European	BOOT	bota	bota	b ɔ t ɐ					
2333	Spanish	Indo-European	BOOT	bota	bota	b o t a					
4016	Yaqui	Uto-Aztecan	BOOT	bootam	bootam	b oː t a m	Spanish	bota	2333	0.4000	
5424	ZinacantanTzotzil	Mayan	BOOT	botin	botin	ɓ o t i n	Spanish	boti*n	2333	0.6000	
6796	Qeqchi	Mayan	BOOT	b’oot	b’oot	ɓ oː tʰ	Spanish	bote	2333	1.0000	
8672	Otomi	Otomanguean	BOOT	hets'u̲ze̲xthi	hets'u̲ze̲xthi	h e tsʼ u z æ x θ i			2333	1.0000	
8673	Otomi	Otomanguean	BOOT	bota	bota	b o t̪ a	Spanish	bota	2333	0.2500	2333
10620	ImbaburaQuechua	Quechuan	BOOT	butas	butas	b u t a s	Spanish	botas	2333	0.4000	
11805	Wichi	Matacoan	BOOT	wutas	wutas	w u t a s	Spanish	botas	2333	0.6000	
13081	Mapudungun	Araucanian	BOOT	fota	fota	f o t a	Spanish	bota	2333	0.2500	2333
1604	Portuguese	Indo-European	BOOTY	pilhagem	pilhagem	p i ʎ a ʒ ẽĩ					
3371	Spanish	Indo-European	BOOTY	botín	botín	b o t i n					
4819	Yaqui	Uto-Aztecan	BOOTY	tomi	tomi	t o m i	Arabic (Hispanic)	túmn	3371	0.6000	
7844	Qeqchi	Mayan	BOOTY	tzak	tzak	t z a kʰ	Ch’olan	tzak	3371	1.0000	
10050	Otomi	Otomanguean	BOOTY	nthäni	nthäni	n θ ɐ n i			3371	1.0000	
10051	Otomi	Otomanguean	BOOTY	nthäts'i	nthäts'i	n θ ɐ tsʼ i			3371	1.0000	
867	Portuguese	Indo-European	BORE	perfurar	perfurar	p e ʁ f u ɾ a ʁ					
2576	Spanish	Indo-European	BORE	perforar	perforar	p ɛ ɾ f o ɾ a ɾ					
4193	Yaqui	Uto-Aztecan	BORE	wojokta	wojokta	w o j o k t a			2576	0.8750	
7028	Qeqchi	Mayan	BORE	k'ob'ok	k'ob'ok	k ʔ o ɓ o kʰ			2576	0.8750	
7029	Qeqchi	Mayan	BORE	hopok	hopok	h o p o kʰ			2576	0.8750	
8989	Otomi	Otomanguean	BORE	hets'i (2)	hets'i	h e tsʼ i			2576	1.0000	
10761	ImbaburaQuechua	Quechuan	BORE	utujuna	utujuna	u t u x u n a			2576	0.8750	
11954	Wichi	Matacoan	BORE	ituyen	ituyen	i t u j e n			2576	1.0000	
13235	Mapudungun	Araucanian	BORE	katan	katan	k a t a n			2576	0.8750	
1044	Portuguese	Indo-European	BORROW	pedir emprestado	pedir_emprestado	p e dʒ i ʁ + ẽ p ɾ e ʃ t a d u					
2766	Spanish	Indo-European	BORROW	pedir prestado	pedir_prestado	p e ð i ɾ + p ɾ ɛ s t a ð o					
4344	Yaqui	Uto-Aztecan	BORROW	rewe	rewe	r e w e			2766	0.9286	
5696	ZinacantanTzotzil	Mayan	BORROW	ch’amun	ch’amun	tʃʼ a m u n			2766	1.0000	
5697	ZinacantanTzotzil	Mayan	BORROW	7och’ ta ch’om	7och’_ta_ch’om	ʔ o tʃʼ + t a + tʃʼ o m			2766	0.8571	
7226	Qeqchi	Mayan	BORROW	to’nink	to’nink	t o ʔ n i n kʰ			2766	1.0000	
9242	Otomi	Otomanguean	BORROW	hmihi (2)	hmihi	h m i h i			2766	0.9286	
9243	Otomi	Otomanguean	BORROW	hmi (2)	hmi	h m i			2766	0.9286	
10874	ImbaburaQuechua	Quechuan	BORROW	mañana (2)	mañana	m a ɲ a n a			2766	0.9286	
12081	Wichi	Matacoan	BORROW	icheihona	icheihona	i tʃ e i h o n a			2766	0.8571	
13354	Mapudungun	Araucanian	BORROW	aretun	aretun	a ɻ e t u n			2766	0.9286	
1106	Portuguese	Indo-European	BOTTOM	fundo	fundo	f ũ d u					
2838	Spanish	Indo-European	BOTTOM	fondo	fondo	f o n d o					
4398	Yaqui	Uto-Aztecan	BOTTOM	komria	komria	k o m r i a			2838	0.8333	
5743	ZinacantanTzotzil	Mayan	BOTTOM	chakil	chakil	tʃʰ a k i l			2838	1.0000	
7294	Qeqchi	Mayan	BOTTOM	sa’	sa’	s a ʔ			2838	1.0000	
9329	Otomi	Otomanguean	BOTTOM	mbo	mbo	m b o			2838	0.8000	
9330	Otomi	Otomanguean	BOTTOM	nts’ogi	nts’ogi	n tsʼ o g i			2838	1.0000	
9331	Otomi	Otomanguean	BOTTOM	xiji	xiji	x i x i			2838	1.0000	
9332	Otomi	Otomanguean	BOTTOM	hñamfo	hñamfo	h ɲ a m f o			2838	0.8333	
10921	ImbaburaQuechua	Quechuan	BOTTOM	uku (3)	uku	u k u			2838	1.0000	
12136	Wichi	Matacoan	BOTTOM	ikfwi	ikfwi	i k fʷ i			2838	1.0000	
13405	Mapudungun	Araucanian	BOTTOM	ponwi	ponwi	p o n w i			2838	0.6000	
1520	Portuguese	Indo-European	BOUNDARY	fronteira	fronteira	f ɾ õ t ei ɾ ɐ					
3285	Spanish	Indo-European	BOUNDARY	límite	límite	l i m i t e					
3286	Spanish	Indo-European	BOUNDARY	frontera	frontera	f ɾ o n t ɛ ɾ a					
4768	Yaqui	Uto-Aztecan	BOUNDARY	mamlo	mamlo	m a m l o			3285	0.8333	
6069	ZinacantanTzotzil	Mayan	BOUNDARY	tz’ak (2)	tz’ak	tsʼ a k			3285	1.0000	
7776	Qeqchi	Mayan	BOUNDARY	nub'aal, nub’ajl	nub'aal	n u ɓ aː l	Ch’olan	nub’	3286	0.8750	
9935	Otomi	Otomanguean	BOUNDARY	nzot'e	nzot'e	n z o t̪ʼ e			3285	0.8333	
9936	Otomi	Otomanguean	BOUNDARY	ngäts'i	ngäts'i	n g ɐ tsʼ i			3286	0.8750	
9937	Otomi	Otomanguean	BOUNDARY	ñäni (2)	ñäni	ɲ ɐ n i			3285	0.8333	
11233	ImbaburaQuechua	Quechuan	BOUNDARY	linderu	linderu	l i n d e ɾ u	Spanish	lindero	3285	0.7143	
12455	Wichi	Matacoan	BOUNDARY	hunhat lakapes	hunhat_lakapes	h u n̥ a t + l a k a p e s			3285	0.8462	
13716	Mapudungun	Araucanian	BOUNDARY	limite	limite	l i m i t e	Spanish	límite	3285	0.0000	3285
1580	Portuguese	Indo-European	BOW	arco	arco	a ʁ k u					
3347	Spanish	Indo-European	BOW	arco	arco	a ɾ k o					
4807	Yaqui	Uto-Aztecan	BOW	kuta wiko’i	kuta_wiko’i	k u t a + w i k o ʔ i			3347	0.7273	
6096	ZinacantanTzotzil	Mayan	BOW	yolob	yolob	j o l o b			3347	0.8000	
7823	Qeqchi	Mayan	BOW	simaj	simaj	s i m a x			3347	1.0000	
7824	Qeqchi	Mayan	BOW	tzimaj	tzimaj	t z i m a x			3347	1.0000	
10015	Otomi	Otomanguean	BOW	nsä'mi	nsä'mi	ⁿs ɐ ˀm i			3347	1.0000	
12490	Wichi	Matacoan	BOW	toch’ohe’	toch’ohe’	t o tʃ ʔ o h e ʔ			3347	0.8750	
533	Portuguese	Indo-European	BOWL	bacia	bacia	b a s i ɐ					
534	Portuguese	Indo-European	BOWL	tigela	tigela	tʃ i ʒ ɛ l ɐ					
2231	Spanish	Indo-European	BOWL	tazón	tazón	t a s o n					
3915	Yaqui	Uto-Aztecan	BOWL	pu’ato joroi	pu’ato_joroi	p u ʔ a t o + j o r o i	Spanish	plato	2231	0.8333	
5334	ZinacantanTzotzil	Mayan	BOWL	pulatu	pulatu	pʰ u l a t u	Spanish	plato	2231	1.0000	
8553	Otomi	Otomanguean	BOWL	dätä mohi	dätä_mohi	d ɐ t̪ ɐ + m o h i			2231	0.8889	
10541	ImbaburaQuechua	Quechuan	BOWL	pilchi	pilchi	p i l tʃ i			2231	1.0000	
11728	Wichi	Matacoan	BOWL	ch’utetaj	ch’utetaj	tʃ ʔ u t e t a x			2231	0.8750	
13002	Mapudungun	Araucanian	BOWL	tason	tason	t a s o n	Spanish	tazón	2231	0.0000	2231
106	Portuguese	Indo-European	BOY	menino	menino	m e n i n u					
107	Portuguese	Indo-European	BOY	garoto	garoto	ɡ a ɾ ɔ t u					
1787	Spanish	Indo-European	BOY	muchacho	muchacho	m u tʃ a tʃ o					
3533	Yaqui	Uto-Aztecan	BOY	usi ju’ubwa yo’otume	usi_ju’ubwa_yo’otume	u s i + j u ʔ u bʷ a + j o ʔ o t u m e			1787	0.8421	
4967	ZinacantanTzotzil	Mayan	BOY	muchacho	muchacho	m u tʃʰ a tʃʰ o	Spanish	muchado	1787	0.3333	
6240	Qeqchi	Mayan	BOY	ch’ajom	ch’ajom	tʃʼ a x o m	Ch’olan	*ch’ajom	1787	0.8333	
6241	Qeqchi	Mayan	BOY	saaj al	saaj_al	s aː x + a l			1787	1.0000	
6242	Qeqchi	Mayan	BOY	ch’ina teelom	ch’ina_teelom	tʃʼ i n a + t eː l o m			1787	0.8000	
8026	Otomi	Otomanguean	BOY	ts'u̲nt'u̲	ts'u̲nt'u̲	ts ʔ u n t̪ʼ u			1787	1.0000	
8027	Otomi	Otomanguean	BOY	metsi	metsi	m e ts i			1787	0.8333	
10233	ImbaburaQuechua	Quechuan	BOY	wambra	wambra	w a m b ɾ a			1787	1.0000	
11390	Wichi	Matacoan	BOY	ha’no’fwaj	ha’no’fwaj	h a ʔ n o ʔ fʷ a x			1787	1.0000	
12635	Mapudungun	Araucanian	BOY	weche wentru	weche_wentru	w e tʃ e + w e n ʈʂ u			1787	0.9000	
657	Portuguese	Indo-European	BRACELET	bracelete	bracelete	b ɾ a s e l ɛ tʃ i					
658	Portuguese	Indo-European	BRACELET	pulseira	pulseira	p uu s ei ɾ ɐ					
2349	Spanish	Indo-European	BRACELET	brazalete	brazalete	b ɾ a s a l ɛ t e					
2350	Spanish	Indo-European	BRACELET	pulsera	pulsera	p u l s ɛ ɾ a					
4032	Yaqui	Uto-Aztecan	BRACELET	pulseera	pulseera	p u l s eː r a	Spanish	pulsera	2350	0.2857	2350
6809	Qeqchi	Mayan	BRACELET	pulseer	pulseer	p u l s eː r	Spanish	pulsera	2350	0.4286	
8691	Otomi	Otomanguean	BRACELET	nkät'u'ye	nkät'u'ye	n k ɐ t̪ʼ u ˀj e			2349	0.8889	
11816	Wichi	Matacoan	BRACELET	totkwet’ak	totkwet’ak	t o t kʷ e t ʔ a k			2350	0.8889	
1293	Portuguese	Indo-European	BRACKISH	salobre	salobre	s a l ɔ b ɾ i					
3032	Spanish	Indo-European	BRACKISH	salobre	salobre	s a l o β ɾ e					
4576	Yaqui	Uto-Aztecan	BRACKISH	cho’oko	cho’oko	tʃ o ʔ o k o			3032	0.8571	
7532	Qeqchi	Mayan	BRACKISH	remrem	remrem	r e m ɾ e m			3032	0.8571	
11058	ImbaburaQuechua	Quechuan	BRACKISH	kachi yaku	kachi_yaku	k a tʃ i + j a k u			3032	0.8889	
12271	Wichi	Matacoan	BRACKISH	nusyhi lhimphaj	nusyhi_lhimphaj	n u s j h i + lˠ i m pʰ a x			3032	0.9231	
13544	Mapudungun	Araucanian	BRACKISH	kotrü ko	kotrü_ko	k o ʈʂ ɨ + k o	Gününa Yajüch	xïtran	3032	1.0000	
670	Portuguese	Indo-European	BRAID	trança	trança	t ɾ ɐ̃ s ɐ					
2365	Spanish	Indo-European	BRAID	trenzar	trenzar	t ɾ e n s a ɾ					
4042	Yaqui	Uto-Aztecan	BRAID	bwassuma	bwassuma	bʷ a s s u m a			2365	1.0000	
5435	ZinacantanTzotzil	Mayan	BRAID	pech’benal	pech’benal	pʰ e tʃʼ ɓ e n a l			2365	0.7500	
6817	Qeqchi	Mayan	BRAID	tz’uluk	tz’uluk	tsʼ u l u kʰ	Ch’olti’	*tz’ul	2365	1.0000	
8712	Otomi	Otomanguean	BRAID	pe	pe	p e			2365	0.8571	
8713	Otomi	Otomanguean	BRAID	pet'e (2)	pet'e	p e t̪ʼ e			2365	0.8571	
10634	ImbaburaQuechua	Quechuan	BRAID	chimbana	chimbana	tʃ i m b a n a			2365	1.0000	
11826	Wichi	Matacoan	BRAID	ipotsinche	ipotsinche	i p o ts i n tʃ e			2365	1.0000	
13098	Mapudungun	Araucanian	BRAID	chape	chape	tʃ a p e			2365	1.0000	
891	Portuguese	Indo-European	BRAID (VERB) OR WEAVE (BASKET)	tecer	tecer	t e s e ʁ					
2601	Spanish	Indo-European	BRAID (VERB) OR WEAVE (BASKET)	tejer	tejer	t e x ɛ ɾ					
2602	Spanish	Indo-European	BRAID (VERB) OR WEAVE (BASKET)	trenzar	trenzar	t ɾ e n s a ɾ					
4211	Yaqui	Uto-Aztecan	BRAID (VERB) OR WEAVE (BASKET)	bwassuma	bwassuma	bʷ a s s u m a			2601	1.0000	
4212	Yaqui	Uto-Aztecan	BRAID (VERB) OR WEAVE (BASKET)	ji’ika	ji’ika	j i ʔ i k a			2602	0.8571	
5587	ZinacantanTzotzil	Mayan	BRAID (VERB) OR WEAVE (BASKET)	hal	hal	h a l			2602	0.8571	
7050	Qeqchi	Mayan	BRAID (VERB) OR WEAVE (BASKET)	kemok	kemok	k e m o kʰ			2601	0.8000	
9026	Otomi	Otomanguean	BRAID (VERB) OR WEAVE (BASKET)	pe	pe	p e			2601	0.8000	
10774	ImbaburaQuechua	Quechuan	BRAID (VERB) OR WEAVE (BASKET)	awana (2)	awana	a w a n a			2602	0.7143	
11968	Wichi	Matacoan	BRAID (VERB) OR WEAVE (BASKET)	ipotsinche	ipotsinche	i p o ts i n tʃ e			2601	1.0000	
13249	Mapudungun	Araucanian	BRAID (VERB) OR WEAVE (BASKET)	zamin	zamin	z a m i n			2601	1.0000	
333	Portuguese	Indo-European	BRAIN	cérebro	cérebro	s ɛ ɾ e b ɾ u					
334	Portuguese	Indo-European	BRAIN	miolos	miolos	m j ɔ l u ʃ					
2028	Spanish	Indo-European	BRAIN	cerebro	cerebro	s ɛ ɾ e β ɾ o					
2029	Spanish	Indo-European	BRAIN	sesos	sesos	s e s o s					
3741	Yaqui	Uto-Aztecan	BRAIN	o’oream	o’oream	o ʔ o r e a m			2028	1.0000	
5158	ZinacantanTzotzil	Mayan	BRAIN	chinamil	chinamil	tʃʰ i n a m i l			2028	1.0000	
6474	Qeqchi	Mayan	BRAIN	ulul	ulul	u l u l	Ch’olti’	ulul	2028	1.0000	
8328	Otomi	Otomanguean	BRAIN	bont’yo	bont’yo	b o n t̪ʼ j o			2028	0.8571	
8329	Otomi	Otomanguean	BRAIN	ñäxumo	ñäxumo	ɲ ɐ x u m o			2028	0.8571	
8330	Otomi	Otomanguean	BRAIN	mfeni	mfeni	m f e n i			2028	0.8571	
10397	ImbaburaQuechua	Quechuan	BRAIN	ñutuju	ñutuju	ɲ u t u x u			2028	1.0000	
11577	Wichi	Matacoan	BRAIN	tokanhe	tokanhe	t o k a n̥ e			2028	1.0000	
12849	Mapudungun	Araucanian	BRAIN	müllo	müllo	m ɨ ʎ o			2029	0.8000	
