ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	BORROWED_SCORE	DONOR_LANGUAGE	DONOR_VALUE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	BOR_ID	SOURCE_LANGUAGE	SOURCE_ID
9856	Wichi	Matacoan	BEE	matsitaj	matsitaj	m a ts i t a x	0.0			4 7 2 7 1 7 3	AXBYBYN	MACITAG	6	6.M.C 6.A.V 6.C.C 6.I.V 6.T.C 6.A.V 6.G.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	matsitax	0	510	Spanish	300
11127	Mapudungun	Araucanian	BEE	ziwlliñ	ziwlliñ	z i w ʎ i ɲ	0.0			3 7 6 5 7 4	AXMBYN	SIWLIN	2	2.S.C 2.I.V 2.W.c 2.L.C 2.I.V 2.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ziwʎiɲ	0	0		
11128	Mapudungun	Araucanian	BEE	kolmenia	kolmenia	k o l m e n i a	1.0	Spanish	colmena	1 7 5 4 7 4 7 7	AXMBYBYZ	KULMENIA	2	2.K.C 2.U.V 2.L.c 2.M.C 2.E.V 2.N.C 2.I.V 2.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	kolmenia	0	0		
800	Spanish	Indo-European	BEECH	haya	haya	a ʝ a				7 3 7	XBZ	ASA	5	5.A.V 5.S.C 5.A.V	1.5 1.75 0.8	aʝa	0	0		
2442	Yaqui	Uto-Aztecan	BEECH	oko taaka	oko_taaka	o k o + t aː k a	0.0			7 1 7 9 1 7 1 7	XBZ_AXBZ	UKU_TAKA	7	7.U.V 7.K.C 7.U.V 7._._ 7.T.C 7.A.V 7.K.C 7.A.V	1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	oko+taːka	0	0		
7161	Otomi	Otomanguean	BEECH	nze̲di zaa (hingi hu̲)	nze̲di_zaa_(hingi_hu̲)	n z æ d i + z aː + h i n g i + h u	0.0			4 3 7 1 7 9 3 7 9 3 7 4 1 7 9 3 7	ACYBZ_AX_AXMBZ_AX	NSETI_SA_HINKI_HY	3	3.N.C 3.S.C 3.E.V 3.T.C 3.I.V 3._._ 3.S.C 3.A.V 3._._ 3.H.C 3.I.V 3.N.c 3.K.C 3.I.V 3._._ 3.H.C 3.Y.V	2.0 1.5 1.3 1.75 0.8 0.0 2.0 1.5 0.0 2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5	nzædi+zaː+hingi+hu	0	0		
10213	Wichi	Matacoan	BEECH	hal’o	hal’o	h a l ʔ o	0.0			3 7 5 1 7	AXMBZ	HALHU	6	6.H.C 6.A.V 6.L.c 6.H.C 6.U.V	2.0 1.5 1.1 1.75 0.8	halʔo	0	0		
302	Spanish	Indo-European	BEEHIVE	colmena	colmena	k o l m e n a				1 7 5 4 7 4 7	AXMBYBZ	KULMENA	5	5.K.C 5.U.V 5.L.c 5.M.C 5.E.V 5.N.C 5.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kolmena	0	540		
2019	Yaqui	Uto-Aztecan	BEEHIVE	muumum	muumum	m uː m u m	0.0			4 7 4 7 4	AXBYN	MYMYM	7	7.M.C 7.Y.V 7.M.C 7.Y.V 7.M.c	2.0 1.5 1.75 1.3 0.8	muːmum	0	0		
2020	Yaqui	Uto-Aztecan	BEEHIVE	kolmeenam	kolmeenam	k o l m eː n a m	1.0	Spanish	colmena	1 7 5 4 7 4 7 4	AXMBYBYN	KULMENAM	7	7.K.C 7.U.V 7.L.c 7.M.C 7.E.V 7.N.C 7.A.V 7.M.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	kolmeːnam	0	540	Spanish	302
3430	ZinacantanTzotzil	Mayan	BEEHIVE	na pom	na_pom	n a + p o m	0.0			4 7 9 1 7 4	AX_AXN	NA_PUM	8	8.N.C 8.A.V 8._._ 8.P.C 8.U.V 8.M.c	2.0 1.5 0.0 2.0 1.5 0.8	na+pom	0	0		
4736	Qeqchi	Mayan	BEEHIVE	rochoch kab'	rochoch_kab'	r o tʃ o tʃ + k a ɓ	0.0			5 7 1 7 1 9 1 7 1	AXBYN_AXN	RUTUT_KAP	4	4.R.C 4.U.V 4.T.C 4.U.V 4.T.c 4._._ 4.K.C 4.A.V 4.P.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	rotʃotʃ+kaɓ	0	0		
4737	Qeqchi	Mayan	BEEHIVE	xche'el kab'	xche'el_kab'	ʃ tʃ e ʔ e l + k a ɓ	0.0			3 1 7 1 7 5 9 1 7 1	ACYBYN_AXN	STEHEL_KAP	4	4.S.C 4.T.C 4.E.V 4.H.C 4.E.V 4.L.c 4._._ 4.K.C 4.A.V 4.P.c	2.0 1.5 1.3 1.75 1.3 0.8 0.0 2.0 1.5 0.8	ʃtʃeʔel+kaɓ	0	0		
6600	Otomi	Otomanguean	BEEHIVE	kolmenä	kolmenä	k o l m e n ɐ	1.0	Spanish	colmena	1 7 5 4 7 4 7	AXMBYBZ	KULMENE	3	3.K.C 3.U.V 3.L.c 3.M.C 3.E.V 3.N.C 3.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kolmenɐ	1	540	Spanish	302
8681	ImbaburaQuechua	Quechuan	BEEHIVE	mishki puru	mishki_puru	m i ʃ k i + p u ɾ u	0.0			4 7 3 1 7 9 1 7 5 7	AXMBZ_AXBZ	MISKI_PYRY	1	1.M.C 1.I.V 1.S.c 1.K.C 1.I.V 1._._ 1.P.C 1.Y.V 1.R.C 1.Y.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.75 0.8	miʃki+puɾu	0	0		
9858	Wichi	Matacoan	BEEHIVE	hap’uk	hap’uk	h a p ʔ u k	0.0			3 7 1 1 7 1	AXMBYN	HAPHYK	6	6.H.C 6.A.V 6.P.c 6.H.C 6.Y.V 6.K.c	2.0 1.5 1.1 1.75 1.3 0.8	hapʔuk	0	0		
609	Spanish	Indo-European	BEER	cerveza	cerveza	s ɛ ɾ β e s a				3 7 5 3 7 3 7	AXMBYBZ	SERBESA	5	5.S.C 5.E.V 5.R.c 5.B.C 5.E.V 5.S.C 5.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	sɛɾβesa	0	548		
2290	Yaqui	Uto-Aztecan	BEER	serbeesa	serbeesa	s e r b eː s a	1.0	Spanish	cerveza	3 7 5 1 7 3 7	AXMBYBZ	SERPESA	7	7.S.C 7.E.V 7.R.c 7.P.C 7.E.V 7.S.C 7.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	serbeːsa	0	548	Spanish	609
3708	ZinacantanTzotzil	Mayan	BEER	servesa	servesa	s e ɾ v e s a	1.0	Spanish (Mexican)	cerveza	3 7 5 3 7 3 7	AXMBYBZ	SERBESA	8	8.S.C 8.E.V 8.R.c 8.B.C 8.E.V 8.S.C 8.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	seɾvesa	0	548	Spanish	609
5073	Qeqchi	Mayan	BEER	serwees	serwees	s e r w eː s	1.0	Spanish	cerveza	3 7 5 6 7 3	AXBCYN	SERWES	4	4.S.C 4.E.V 4.R.C 4.W.C 4.E.V 4.S.c	2.0 1.5 1.75 1.5 1.3 0.8	serweːs	0	548	Spanish	609
6938	Otomi	Otomanguean	BEER	serbesa	serbesa	s e r b e s a	1.0	Spanish	cerveza	3 7 5 1 7 3 7	AXMBYBZ	SERPESA	3	3.S.C 3.E.V 3.R.c 3.P.C 3.E.V 3.S.C 3.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	serbesa	0	548	Spanish	609
8906	ImbaburaQuechua	Quechuan	BEER	serbisa	serbisa	s e ɾ b i s a	1.0	Spanish	cerveza	3 7 5 1 7 3 7	AXMBYBZ	SERPISA	1	1.S.C 1.E.V 1.R.c 1.P.C 1.I.V 1.S.C 1.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	seɾbisa	0	548	Spanish	609
10090	Wichi	Matacoan	BEER	selwesa	selwesa	s e l w e s a	1.0	Spanish	cerveza	3 7 5 6 7 3 7	AXBCYBZ	SELWESA	6	6.S.C 6.E.V 6.L.C 6.W.C 6.E.V 6.S.C 6.A.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	selwesa	0	548	Spanish	609
301	Spanish	Indo-European	BEESWAX	cera de abeja	cera_de_abeja	s ɛ ɾ a + ð e + a β e x a				3 7 5 7 9 3 7 9 7 3 7 3 7	AXBZ_AX_XBYBZ	SERA_DE_ABEGA	5	5.S.C 5.E.V 5.R.C 5.A.V 5._._ 5.D.C 5.E.V 5._._ 5.A.V 5.B.C 5.E.V 5.G.C 5.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.0 1.5 1.75 1.3 1.75 0.8	sɛɾa+ðe+aβexa	0	553		
2017	Yaqui	Uto-Aztecan	BEESWAX	sito’ori	sito’ori	s i t o ʔ o r i	0.0			3 7 1 7 1 7 5 7	AXBYBYBZ	SITUHURI	7	7.S.C 7.I.V 7.T.C 7.U.V 7.H.C 7.U.V 7.R.C 7.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	sitoʔori	0	0		
2018	Yaqui	Uto-Aztecan	BEESWAX	mumu jo’ara	mumu_jo’ara	m u m u + j o ʔ a r a	0.0			4 7 4 7 9 6 7 1 7 5 7	AXBZ_AXBYBZ	MYMY_JUHARA	7	7.M.C 7.Y.V 7.M.C 7.Y.V 7._._ 7.J.C 7.U.V 7.H.C 7.A.V 7.R.C 7.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.3 1.75 0.8	mumu+joʔara	0	0		
3429	ZinacantanTzotzil	Mayan	BEESWAX	sera 7ahapom	sera_7ahapom	s e ɾ a + ʔ a h a p o m	0.0			3 7 5 7 9 1 7 3 7 1 7 4	AXBZ_AXBYBYN	SERA_HAHAPUM	8	8.S.C 8.E.V 8.R.C 8.A.V 8._._ 8.H.C 8.A.V 8.H.C 8.A.V 8.P.C 8.U.V 8.M.c	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.3 1.75 1.3 0.8	seɾa+ʔahapom	0	553	Spanish	301
4735	Qeqchi	Mayan	BEESWAX	tz’aak	tz’aak	tsʼ aː kʰ	0.0			1 7 1	AXN	TAK	4	4.T.C 4.A.V 4.K.c	2.0 1.5 0.8	tsʼaːkʰ	0	0		
6599	Otomi	Otomanguean	BEESWAX	sera kolmenä	sera_kolmenä	s e r a + k o l m e n ɐ	1.0	Spanish	cera de abeja	3 7 5 7 9 1 7 5 4 7 4 7	AXBZ_AXMBYBZ	SERA_KULMENE	3	3.S.C 3.E.V 3.R.C 3.A.V 3._._ 3.K.C 3.U.V 3.L.c 3.M.C 3.E.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 1.3 1.75 0.8	sera+kolmenɐ	0	0		
8680	ImbaburaQuechua	Quechuan	BEESWAX	mishki wira	mishki_wira	m i ʃ k i + w i ɾ a	0.0			4 7 3 1 7 9 6 7 5 7	AXMBZ_AXBZ	MISKI_WIRA	1	1.M.C 1.I.V 1.S.c 1.K.C 1.I.V 1._._ 1.W.C 1.I.V 1.R.C 1.A.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.75 0.8	miʃki+wiɾa	0	0		
9857	Wichi	Matacoan	BEESWAX	akoyek lhes	akoyek_lhes	a k o j e k + lˠ e s	0.0			7 1 7 6 7 1 9 5 7 3	XBYBYN_AXN	AKUJEK_LES	6	6.A.V 6.K.C 6.U.V 6.J.C 6.E.V 6.K.c 6._._ 6.L.C 6.E.V 6.S.c	1.5 1.75 1.3 1.75 1.3 0.8 0.0 2.0 1.5 0.8	akojek+lˠes	0	0		
11129	Mapudungun	Araucanian	BEESWAX	müski	müski	m ɨ s k i	0.75	Quechua	mishki	4 7 3 1 7	AXMBZ	MISKI	2	2.M.C 2.I.V 2.S.c 2.K.C 2.I.V	2.0 1.5 1.1 1.75 0.8	mɨski	0	0		
1116	Spanish	Indo-European	BEFORE	delante	delante	d e l a n t e				1 7 5 7 4 1 7	AXBYMBZ	TELANTE	5	5.T.C 5.E.V 5.L.C 5.A.V 5.N.c 5.T.C 5.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	delante	0	562		
1117	Spanish	Indo-European	BEFORE	antes de	antes_de	a n t e s + ð e				7 4 1 7 3 9 3 7	XMBYN_AX	ANTES_DE	5	5.A.V 5.N.c 5.T.C 5.E.V 5.S.c 5._._ 5.D.C 5.E.V	1.5 1.1 1.75 1.3 0.8 0.0 2.0 1.5	antes+ðe	0	0		
2684	Yaqui	Uto-Aztecan	BEFORE	bichapo	bichapo	b i tʃ a p o	0.0			1 7 1 7 1 7	AXBYBZ	PITAPU	7	7.P.C 7.I.V 7.T.C 7.A.V 7.P.C 7.U.V	2.0 1.5 1.75 1.3 1.75 0.8	bitʃapo	0	0		
4035	ZinacantanTzotzil	Mayan	BEFORE	ta	ta	t a	0.0			1 7	AX	TA	8	8.T.C 8.A.V	2.0 1.5	ta	0	0		
5572	Qeqchi	Mayan	BEFORE	chi ru	chi_ru	tʃ i + ɾ u	0.0			1 7 9 5 7	AX_AX	TI_RY	4	4.T.C 4.I.V 4._._ 4.R.C 4.Y.V	2.0 1.5 0.0 2.0 1.5	tʃi+ɾu	0	0		
5573	Qeqchi	Mayan	BEFORE	junxil	junxil	x u n ʃ i l	0.0			3 7 4 3 7 5	AXMBYN	GYNSIL	4	4.G.C 4.Y.V 4.N.c 4.S.C 4.I.V 4.L.c	2.0 1.5 1.1 1.75 1.3 0.8	xunʃil	0	0		
5574	Qeqchi	Mayan	BEFORE	rub’elaj	rub’elaj	r u ɓ e l a x	0.0			5 7 1 7 5 7 3	AXBYBYN	RYPELAG	4	4.R.C 4.Y.V 4.P.C 4.E.V 4.L.C 4.A.V 4.G.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ruɓelax	0	0		
7590	Otomi	Otomanguean	BEFORE	nu'bu̲ 'be̲tho	nu'bu̲_'be̲tho	n u ˀb u + ˀb æ θ o	0.0			4 7 1 7 9 1 7 3 7	AXBZ_AXBZ	NYPY_PEDU	3	3.N.C 3.Y.V 3.P.C 3.Y.V 3._._ 3.P.C 3.E.V 3.D.C 3.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	nuˀbu+ˀbæθo	0	0		
7591	Otomi	Otomanguean	BEFORE	'bu̲ 'be̲tho	'bu̲_'be̲tho	ˀb u + ˀb æ θ o	0.0			1 7 9 1 7 3 7	AX_AXBZ	PY_PEDU	3	3.P.C 3.Y.V 3._._ 3.P.C 3.E.V 3.D.C 3.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ˀbu+ˀbæθo	0	0		
7592	Otomi	Otomanguean	BEFORE	ante	ante	a n t̪ e	1.0	Spanish	ante	7 4 1 7	XMBZ	ANTE	3	3.A.V 3.N.c 3.T.C 3.E.V	1.5 1.1 1.75 0.8	ant̪e	0	562	Spanish	1116
9212	ImbaburaQuechua	Quechuan	BEFORE	ñaupa (1)	ñaupa	ɲ a u p a	0.0			4 7 7 1 7	AXYBZ	NAYPA	1	1.N.C 1.A.V 1.Y.V 1.P.C 1.A.V	2.0 1.5 1.3 1.75 0.8	ɲaupa	0	0		
11692	Mapudungun	Araucanian	BEFORE	wüne	wüne	w ɨ n e	0.0			6 7 4 7	AXBZ	WINE	2	2.W.C 2.I.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	wɨne	0	0		
453	Spanish	Indo-European	BEGET	engendrar	engendrar	e n x e n d ɾ a ɾ				7 4 3 7 4 1 5 7 5	XMBYMBCYN	ENGENTRAR	5	5.E.V 5.N.c 5.G.C 5.E.V 5.N.c 5.T.C 5.R.C 5.A.V 5.R.c	1.5 1.1 1.75 1.3 1.1 1.75 1.5 1.3 0.8	enxendɾaɾ	0	0		
454	Spanish	Indo-European	BEGET	procrear	procrear	p ɾ o k ɾ e a ɾ				1 5 7 1 5 7 7 5	ACXBCYYN	PRUKREAR	5	5.P.C 5.R.C 5.U.V 5.K.C 5.R.C 5.E.V 5.A.V 5.R.c	2.0 1.5 1.5 1.75 1.5 1.3 1.3 0.8	pɾokɾeaɾ	0	0		
2160	Yaqui	Uto-Aztecan	BEGET	te’ochia	te’ochia	t e ʔ o tʃ i a	0.5			1 7 1 7 1 7 7	AXBYBYZ	TEHUTIA	7	7.T.C 7.E.V 7.H.C 7.U.V 7.T.C 7.I.V 7.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	teʔotʃia	0	0		
4914	Qeqchi	Mayan	BEGET	k'ajolink	k'ajolink	k ʔ a x o l i n kʰ	0.0			1 1 7 3 7 5 7 4 1	ACYBYBYLN	KHAGULINK	4	4.K.C 4.H.C 4.A.V 4.G.C 4.U.V 4.L.C 4.I.V 4.N.c 4.K.c	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.1 0.8	kʔaxolinkʰ	0	0		
6761	Otomi	Otomanguean	BEGET	‘ñembätsi	‘ñembätsi	ˀɲ e m b ɐ ts i	0.0			4 7 4 1 7 2 7	AXMBYBZ	NEMPECI	3	3.N.C 3.E.V 3.M.c 3.P.C 3.E.V 3.C.C 3.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ˀɲembɐtsi	0	0		
6762	Otomi	Otomanguean	BEGET	japi	japi	x a p i	0.0			3 7 1 7	AXBZ	GAPI	3	3.G.C 3.A.V 3.P.C 3.I.V	2.0 1.5 1.75 0.8	xapi	0	0		
8801	ImbaburaQuechua	Quechuan	BEGET	wawachina	wawachina	w a w a tʃ i n a	0.0			6 7 6 7 1 7 4 7	AXBYBYBZ	WAWATINA	1	1.W.C 1.A.V 1.W.C 1.A.V 1.T.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	wawatʃina	0	0		
9983	Wichi	Matacoan	BEGET	iwulhosahi	iwulhosahi	i w u lˠ o s a h i	0.0			7 6 7 5 7 3 7 3 7	XBYBYBYBZ	IWYLUSAHI	6	6.I.V 6.W.C 6.Y.V 6.L.C 6.U.V 6.S.C 6.A.V 6.H.C 6.I.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	iwulˠosahi	0	0		
11255	Mapudungun	Araucanian	BEGET	yallün	yallün	y a ʎ ɨ n	0.0			7 7 5 7 4	XYBYN	YALIN	2	2.Y.V 2.A.V 2.L.C 2.I.V 2.N.c	1.5 1.3 1.75 1.3 0.8	yaʎɨn	0	0		
1079	Spanish	Indo-European	BEGGAR	mendigo	mendigo	m e n d i ɣ o				4 7 4 1 7 3 7	AXMBYBZ	MENTIGU	5	5.M.C 5.E.V 5.N.c 5.T.C 5.I.V 5.G.C 5.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	mendiɣo	0	0		
2658	Yaqui	Uto-Aztecan	BEGGAR	poobe	poobe	p oː b e	1.0	Spanish	pobre	1 7 1 7	AXBZ	PUPE	7	7.P.C 7.U.V 7.P.C 7.E.V	2.0 1.5 1.75 0.8	poːbe	0	0		
4011	ZinacantanTzotzil	Mayan	BEGGAR	hk’anlimushno	hk’anlimushno	h kʼ a n l i m u ʃ n o	0.0			3 1 7 4 5 7 4 7 3 4 7	ACYBCYBYBCZ	HKANLIMYSNU	8	8.H.C 8.K.C 8.A.V 8.N.C 8.L.C 8.I.V 8.M.C 8.Y.V 8.S.C 8.N.C 8.U.V	2.0 1.5 1.3 1.75 1.5 1.3 1.75 1.3 1.75 1.5 0.8	hkʼanlimuʃno	0	0		
5537	Qeqchi	Mayan	BEGGAR	aj limoox	aj_limoox	a x + l i m oː ʃ	0.0			7 3 9 5 7 4 7 3	XN_AXBYN	AG_LIMUS	4	4.A.V 4.G.c 4._._ 4.L.C 4.I.V 4.M.C 4.U.V 4.S.c	1.5 0.8 0.0 2.0 1.5 1.75 1.3 0.8	ax+limoːʃ	0	0		
5538	Qeqchi	Mayan	BEGGAR	neb’a’	neb’a’	n e ɓ a ʔ	0.0			4 7 1 7 1	AXBYN	NEPAH	4	4.N.C 4.E.V 4.P.C 4.A.V 4.H.c	2.0 1.5 1.75 1.3 0.8	neɓaʔ	0	0		
7554	Otomi	Otomanguean	BEGGAR	me̲ti (2)	me̲ti	m æ t̪ i	0.0			4 7 1 7	AXBZ	METI	3	3.M.C 3.E.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	mæt̪i	0	0		
9188	ImbaburaQuechua	Quechuan	BEGGAR	wajcha	wajcha	w a x tʃ a	0.0			6 7 3 1 7	AXMBZ	WAGTA	1	1.W.C 1.A.V 1.G.c 1.T.C 1.A.V	2.0 1.5 1.1 1.75 0.8	waxtʃa	0	0		
10395	Wichi	Matacoan	BEGGAR	w’aytsaj	w’aytsaj	w ʔ a j ts a x	0.0			6 1 7 6 2 7 3	ACYMBYN	WHAJCAG	6	6.W.C 6.H.C 6.A.V 6.J.c 6.C.C 6.A.V 6.G.c	2.0 1.5 1.3 1.1 1.75 1.3 0.8	wʔajtsax	0	0		
1280	Spanish	Indo-European	BEGIN OR START	empezar	empezar	e m p e s a ɾ				7 4 1 7 3 7 5	XMBYBYN	EMPESAR	5	5.E.V 5.M.c 5.P.C 5.E.V 5.S.C 5.A.V 5.R.c	1.5 1.1 1.75 1.3 1.75 1.3 0.8	empesaɾ	0	0		
1281	Spanish	Indo-European	BEGIN OR START	comenzar	comenzar	k o m e n s a ɾ				1 7 4 7 4 3 7 5	AXBYMBYN	KUMENSAR	5	5.K.C 5.U.V 5.M.C 5.E.V 5.N.c 5.S.C 5.A.V 5.R.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	komensaɾ	0	0		
1282	Spanish	Indo-European	BEGIN OR START	inicio	inicio	i n i s j o				7 4 7 3 6 7	XBYBCZ	INISJU	5	5.I.V 5.N.C 5.I.V 5.S.C 5.J.C 5.U.V	1.5 1.75 1.3 1.75 1.5 0.8	inisjo	0	0		
1110	Spanish	Indo-European	BEHIND	atrás	atrás	a t ɾ a s				7 1 5 7 3	XBCYN	ATRAS	5	5.A.V 5.T.C 5.R.C 5.A.V 5.S.c	1.5 1.75 1.5 1.3 0.8	atɾas	0	0		
1111	Spanish	Indo-European	BEHIND	detrás	detrás	d ɛ t ɾ a s				1 7 1 5 7 3	AXBCYN	TETRAS	5	5.T.C 5.E.V 5.T.C 5.R.C 5.A.V 5.S.c	2.0 1.5 1.75 1.5 1.3 0.8	dɛtɾas	0	0		
2682	Yaqui	Uto-Aztecan	BEHIND	amapo	amapo	a m a p o	0.0			7 4 7 1 7	XBYBZ	AMAPU	7	7.A.V 7.M.C 7.A.V 7.P.C 7.U.V	1.5 1.75 1.3 1.75 0.8	amapo	0	0		
4034	ZinacantanTzotzil	Mayan	BEHIND	ta pat	ta_pat	t a + p a tʰ	0.0			1 7 9 1 7 1	AX_AXN	TA_PAT	8	8.T.C 8.A.V 8._._ 8.P.C 8.A.V 8.T.c	2.0 1.5 0.0 2.0 1.5 0.8	ta+patʰ	0	0		
5570	Qeqchi	Mayan	BEHIND	chi rix	chi_rix	tʃ i + ɾ i ʃ	0.0			1 7 9 5 7 3	AX_AXN	TI_RIS	4	4.T.C 4.I.V 4._._ 4.R.C 4.I.V 4.S.c	2.0 1.5 0.0 2.0 1.5 0.8	tʃi+ɾiʃ	0	0		
7587	Otomi	Otomanguean	BEHIND	ir mo̲te	ir_mo̲te	i r + m ə t̪ e	0.0			7 5 9 4 7 1 7	XN_AXBZ	IR_METE	3	3.I.V 3.R.c 3._._ 3.M.C 3.E.V 3.T.C 3.E.V	1.5 0.8 0.0 2.0 1.5 1.75 0.8	ir+mət̪e	0	0		
7588	Otomi	Otomanguean	BEHIND	jar xu̲tha	jar_xu̲tha	x a r + x u θ a	0.0			3 7 5 9 3 7 3 7	AXN_AXBZ	GAR_GYDA	3	3.G.C 3.A.V 3.R.c 3._._ 3.G.C 3.Y.V 3.D.C 3.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	xar+xuθa	0	0		
9210	ImbaburaQuechua	Quechuan	BEHIND	washa (2)	washa	w a ʃ a	0.0			6 7 3 7	AXBZ	WASA	1	1.W.C 1.A.V 1.S.C 1.A.V	2.0 1.5 1.75 0.8	waʃa	1	0		
10418	Wichi	Matacoan	BEHIND	iklafwete	iklafwete	i k l a fʷ e t e	0.0			7 1 5 7 3 7 1 7	XBCYBYBZ	IKLABETE	6	6.I.V 6.K.C 6.L.C 6.A.V 6.B.C 6.E.V 6.T.C 6.E.V	1.5 1.75 1.5 1.3 1.75 1.3 1.75 0.8	iklafʷete	0	0		
11690	Mapudungun	Araucanian	BEHIND	furitu	furitu	f u ɻ i t u	0.0			3 7 5 7 1 7	AXBYBZ	BYRITY	2	2.B.C 2.Y.V 2.R.C 2.I.V 2.T.C 2.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	fuɻitu	0	0		
1479	Spanish	Indo-European	BELIEVE	creer	creer	k ɾ e ɛ ɾ				1 5 7 7 5	ACXYN	KREER	5	5.K.C 5.R.C 5.E.V 5.E.V 5.R.c	2.0 1.5 1.5 1.3 0.8	kɾeɛɾ	0	601		
2984	Yaqui	Uto-Aztecan	BELIEVE	suale	suale	s u a l e	0.0			3 7 7 5 7	AXYBZ	SYALE	7	7.S.C 7.Y.V 7.A.V 7.L.C 7.E.V	2.0 1.5 1.3 1.75 0.8	suale	0	0		
4294	ZinacantanTzotzil	Mayan	BELIEVE	ch’un	ch’un	tʃʼ u n	0.0			1 7 4	AXN	TYN	8	8.T.C 8.Y.V 8.N.c	2.0 1.5 0.8	tʃʼun	0	0		
5984	Qeqchi	Mayan	BELIEVE	paab'ank	paab'ank	p aː ɓ a n kʰ	0.0			1 7 1 7 4 1	AXBYLN	PAPANK	4	4.P.C 4.A.V 4.P.C 4.A.V 4.N.c 4.K.c	2.0 1.5 1.75 1.3 1.1 0.8	paːɓankʰ	0	0		
8056	Otomi	Otomanguean	BELIEVE	kre	kre	k r e	1.0	Spanish	creer	1 5 7	ACX	KRE	3	3.K.C 3.R.C 3.E.V	2.0 1.5 1.5	kre	0	601	Spanish	1479
8057	Otomi	Otomanguean	BELIEVE	'ñeme	'ñeme	ˀɲ e m e	0.0			4 7 4 7	AXBZ	NEME	3	3.N.C 3.E.V 3.M.C 3.E.V	2.0 1.5 1.75 0.8	ˀɲeme	0	0		
9460	ImbaburaQuechua	Quechuan	BELIEVE	kriyina	kriyina	k ɾ i j i n a	1.0	Spanish	creer	1 5 7 6 7 4 7	ACXBYBZ	KRIJINA	1	1.K.C 1.R.C 1.I.V 1.J.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	kɾijina	0	0		
10677	Wichi	Matacoan	BELIEVE	yeneyche	yeneyche	y e n e j tʃ e	0.0			7 7 4 7 6 1 7	XYBYMBZ	YENEJTE	6	6.Y.V 6.E.V 6.N.C 6.E.V 6.J.c 6.T.C 6.E.V	1.5 1.3 1.75 1.3 1.1 1.75 0.8	yenejtʃe	0	0		
11944	Mapudungun	Araucanian	BELIEVE	feyentun	feyentun	f e y e n t u n	0.0			3 7 7 7 4 1 7 4	AXYYMBYN	BEYENTYN	2	2.B.C 2.E.V 2.Y.V 2.E.V 2.N.c 2.T.C 2.Y.V 2.N.c	2.0 1.5 1.3 1.3 1.1 1.75 1.3 0.8	feyentun	0	0		
1125	Spanish	Indo-European	BELOW OR UNDER	debajo	debajo	d e β a x o				1 7 3 7 3 7	AXBYBZ	TEBAGU	5	5.T.C 5.E.V 5.B.C 5.A.V 5.G.C 5.U.V	2.0 1.5 1.75 1.3 1.75 0.8	deβaxo	0	0		
