ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	DONOR_LANGUAGE	DONOR_VALUE	SOURCE_ID_	SOURCE_SCORE_	SOURCE_ID
12380	Wichi	Matacoan	CLEAR	yikalelhoj	yikalelhoj	y i k a l e lˠ o x			3190	0.5508	
1407	Portuguese	Indo-European	CLEVER	esperto	esperto	i ʃ p ɛ ʁ t u					
1408	Portuguese	Indo-European	CLEVER	hábil	hábil	a b iu					
3155	Spanish	Indo-European	CLEVER	hábil	hábil	a β i l					
3156	Spanish	Indo-European	CLEVER	capaz	capaz	k a p a s					
4663	Yaqui	Uto-Aztecan	CLEVER	aawe	aawe	aː w e			3155	0.4523	
5972	ZinacantanTzotzil	Mayan	CLEVER	p’ij	p’ij	pʼ i ħ			3156	0.5385	
7662	Qeqchi	Mayan	CLEVER	kaw rib'	kaw_rib'	k a w + ɾ i ɓ			3156	0.7265	
7663	Qeqchi	Mayan	CLEVER	wankil	wankil	w a n k i l			3155	0.5365	
9732	Otomi	Otomanguean	CLEVER	nthuts’i	nthuts’i	n θ u tsʼ i			3155	0.8440	
9733	Otomi	Otomanguean	CLEVER	timfeni	timfeni	t̪ i m f e n i			3155	0.6235	
11139	ImbaburaQuechua	Quechuan	CLEVER	ushak	ushak	u ʃ a k			3156	0.7033	
12356	Wichi	Matacoan	CLEVER	yihanej	yihanej	y i h a n e x			3156	0.7014	
13623	Mapudungun	Araucanian	CLEVER	pepilkawün	pepilkawün	p e p i l k a w ɨ n			3155	0.6713	
953	Portuguese	Indo-European	CLIMB	trepar	trepar	t ɾ e p a ʁ					
2668	Spanish	Indo-European	CLIMB	trepar	trepar	t ɾ e p a ɾ					
4266	Yaqui	Uto-Aztecan	CLIMB	ja’amu	ja’amu	j a ʔ a m u			2668	0.8348	
5640	ZinacantanTzotzil	Mayan	CLIMB	muy	muy	m u j			2668	0.9672	
7127	Qeqchi	Mayan	CLIMB	lochte’ek	lochte’ek	l o tʃ t e ʔ e kʰ			2668	0.7405	
7128	Qeqchi	Mayan	CLIMB	taqe’k	taqe’k	t a q e ʔ kʰ			2668	0.6662	
9120	Otomi	Otomanguean	CLIMB	po̲ts'e	po̲ts'e	p ə tsʼ e			2668	0.8000	
9121	Otomi	Otomanguean	CLIMB	tets'e	tets'e	t̪ e tsʼ e			2668	0.5808	
10817	ImbaburaQuechua	Quechuan	CLIMB	bitsijana	bitsijana	b i ts i x a n a			2668	0.8280	
12013	Wichi	Matacoan	CLIMB	taw’elhu	taw’elhu	t a w ʔ e lˠ u			2668	0.6029	
13294	Mapudungun	Araucanian	CLIMB	püran	püran	p ɨ ɻ a n			2668	0.6692	
627	Portuguese	Indo-European	CLOAK	capa	capa	k a p ɐ					
628	Portuguese	Indo-European	CLOAK	manto	manto	m ɐ̃ t u					
2317	Spanish	Indo-European	CLOAK	capa	capa	k a p a					
2318	Spanish	Indo-European	CLOAK	manta	manta	m a n t a					
3999	Yaqui	Uto-Aztecan	CLOAK	jiniam	jiniam	j i n i a m			2318	0.6365	
4000	Yaqui	Uto-Aztecan	CLOAK	bepa’aria	bepa’aria	b e p a ʔ a r i a			2317	0.6684	
8654	Otomi	Otomanguean	CLOAK	majwi	majwi	m a xʷ i			2318	0.4813	
11793	Wichi	Matacoan	CLOAK	towhup’ut	towhup’ut	t o w̥ u p ʔ u t			2317	0.7393	
13069	Mapudungun	Araucanian	CLOAK	ükülla	ükülla	ɨ k ɨ ʎ a	Quechua	lliklla	2317	0.5503	
1262	Portuguese	Indo-European	CLOCK	relógio	relógio	ʁ e l ɔ ʒ j u					
3001	Spanish	Indo-European	CLOCK	reloj	reloj	r e l o x					
4548	Yaqui	Uto-Aztecan	CLOCK	relok	relok	r e l o k	Spanish	reloj	3001	0.1000	3001
5868	ZinacantanTzotzil	Mayan	CLOCK	reloho	reloho	ɾ e l o h o	Spanish	reloj	3001	0.2652	3001
7500	Qeqchi	Mayan	CLOCK	reloj	reloj	r e l o x	Spanish	reloj	3001	0.0000	3001
9534	Otomi	Otomanguean	CLOCK	ora	ora	o r a	Spanish	ora	3001	0.6641	
11032	ImbaburaQuechua	Quechuan	CLOCK	riluju	riluju	ʐ i l u x u	Spanish	reloj	3001	0.3810	
12245	Wichi	Matacoan	CLOCK	tokafwala	tokafwala	t o k a fʷ a l a			3001	0.7423	
12246	Wichi	Matacoan	CLOCK	tokwe’fwat	tokwe’fwat	t o kʷ e ʔ fʷ a t			3001	0.8571	
13524	Mapudungun	Araucanian	CLOCK	relo	relo	ɻ e l o	Spanish	reloj	3001	0.1868	3001
607	Portuguese	Indo-European	CLOTH	tecido	tecido	t e s i d u					
608	Portuguese	Indo-European	CLOTH	pano	pano	p ɐ n u					
2299	Spanish	Indo-European	CLOTH	tela	tela	t e l a					
3981	Yaqui	Uto-Aztecan	CLOTH	teela	teela	t eː l a	Spanish	tela	2299	0.0000	2299
6764	Qeqchi	Mayan	CLOTH	t’ikr	t’ikr	tʼ i k r			2299	0.5219	
8633	Otomi	Otomanguean	CLOTH	'bitu	'bitu	ˀb i t̪ u			2299	0.7269	
10595	ImbaburaQuechua	Quechuan	CLOTH	facha	facha	ɸ a tʃ a			2299	0.7000	
11780	Wichi	Matacoan	CLOTH	sak’al	sak’al	s a k ʔ a l			2299	0.7048	
13055	Mapudungun	Araucanian	CLOTH	pañu	pañu	p a ɲ u	Spanish	paño	2299	0.7333	
605	Portuguese	Indo-European	CLOTHES	roupa	roupa	ʁ o p ɐ					
2297	Spanish	Indo-European	CLOTHES	ropa	ropa	r o p a					
3979	Yaqui	Uto-Aztecan	CLOTHES	tajo’ori	tajo’ori	t a j o ʔ o r i			2297	0.9017	
5397	ZinacantanTzotzil	Mayan	CLOTHES	k’u7il	k’u7il	kʼ u ʔ i l			2297	0.8088	
5398	ZinacantanTzotzil	Mayan	CLOTHES	pok’	pok’	pʰ o kʼ			2297	0.6699	
6762	Qeqchi	Mayan	CLOTHES	tiqb'al	tiqb'al	t i q ɓ a l			2297	0.6096	
8630	Otomi	Otomanguean	CLOTHES	'bitu	'bitu	ˀb i t̪ u			2297	0.7269	
10594	ImbaburaQuechua	Quechuan	CLOTHES	churajuna (2)	churajuna	tʃ u ɾ a x u n a			2297	0.7368	
11778	Wichi	Matacoan	CLOTHES	tow’ey	tow’ey	t o w ʔ e j			2297	0.7885	
13054	Mapudungun	Araucanian	CLOTHES	takuluwün	takuluwün	t a k u l u w ɨ n			2297	0.8515	
78	Portuguese	Indo-European	CLOUD	nuvem	nuvem	n u v ẽĩ					
1759	Spanish	Indo-European	CLOUD	nube	nube	n u β e					
3509	Yaqui	Uto-Aztecan	CLOUD	naamu	naamu	n aː m u			1759	0.4000	
4946	ZinacantanTzotzil	Mayan	CLOUD	tok	tok	t o k			1759	0.8741	
6212	Qeqchi	Mayan	CLOUD	choq	choq	tʃ o qʰ	Greater Tzeltalan	*tyoq	1759	0.8741	
7995	Otomi	Otomanguean	CLOUD	gui	gui	g u i			1759	0.8342	
10211	ImbaburaQuechua	Quechuan	CLOUD	fuyu	fuyu	ɸ u j u	Cuzco Quechua	p’uyu	1759	0.7000	
11369	Wichi	Matacoan	CLOUD	pele	pele	p e l e			1759	0.7000	
12608	Mapudungun	Araucanian	CLOUD	tromü	tromü	ʈʂ o m ɨ			1759	0.7333	
1574	Portuguese	Indo-European	CLUB	porrete	porrete	p o ʁ ɛ tʃ i					
1575	Portuguese	Indo-European	CLUB	cacete	cacete	k a s ɛ tʃ i					
3343	Spanish	Indo-European	CLUB	macana	macana	m a k a n a					
3344	Spanish	Indo-European	CLUB	garrote	garrote	g a r o t e					
4804	Yaqui	Uto-Aztecan	CLUB	kuta	kuta	k u t a			3344	0.3108	
10009	Otomi	Otomanguean	CLUB	mäkänä	mäkänä	m ɐ k ɐ n ɐ			3343	0.0667	3343
10010	Otomi	Otomanguean	CLUB	zaa 'mat'i	zaa_'mat'i	z aː + ˀm a t̪ʼ i			3344	0.6650	
10011	Otomi	Otomanguean	CLUB	däkuzaa	däkuzaa	d ɐ k u z aː			3343	0.4889	
11262	ImbaburaQuechua	Quechuan	CLUB	kaspi	kaspi	k a s p i			3344	0.5855	
12486	Wichi	Matacoan	CLUB	tot’ajnhat	tot’ajnhat	t o t ʔ a x n̥ a t			3343	0.6949	
12487	Wichi	Matacoan	CLUB	lach’e	lach’e	l a tʃ ʔ e			3344	0.5946	
13741	Mapudungun	Araucanian	CLUB	karoti	karoti	k a ɻ o t i	Spanish	garrote	3344	0.0222	3344
632	Portuguese	Indo-European	COAT	casaco	casaco	k a z a k u					
2322	Spanish	Indo-European	COAT	abrigo	abrigo	a β ɾ i ɣ o					
2323	Spanish	Indo-European	COAT	saco	saco	s a k o					
4004	Yaqui	Uto-Aztecan	COAT	suka supem	suka_supem	s u k a + s u p e m			2323	0.5123	
4005	Yaqui	Uto-Aztecan	COAT	saakom	saakom	s aː k o m	Spanish	saco	2323	0.1868	2323
6786	Qeqchi	Mayan	COAT	koton	koton	k o t o n	Spanish	cotón	2323	0.7297	
8661	Otomi	Otomanguean	COAT	däx’yo	däx’yo	d ɐ x ʔ j o			2323	0.6288	
8662	Otomi	Otomanguean	COAT	thoxo	thoxo	θ o x o			2323	0.3000	2323
10613	ImbaburaQuechua	Quechuan	COAT	shwiter	shwiter	ʃ w i t e ɾ	Spanish	suéter	2323	0.6058	
11797	Wichi	Matacoan	COAT	fwiy’etcha	fwiy’etcha	fʷ i j ʔ e t tʃ a			2322	0.7804	
13073	Mapudungun	Araucanian	COAT	abrigo	abrigo	a b ɻ i ɰ o	Spanish	abrigo	2322	0.3111	
284	Portuguese	Indo-European	COCKROACH	barata	barata	b a ɾ a t ɐ					
1979	Spanish	Indo-European	COCKROACH	cucaracha	cucaracha	k u k a ɾ a tʃ a					
3695	Yaqui	Uto-Aztecan	COCKROACH	kuka	kuka	k u k a	Spanish	cucaracha	1979	0.4239	
5104	ZinacantanTzotzil	Mayan	COCKROACH	mako7	mako7	m a k o ʔ			1979	0.6938	
6413	Qeqchi	Mayan	COCKROACH	paachach	paachach	p aː tʃ a tʃ	Ch’orti’	pachajk	1979	0.6923	
8276	Otomi	Otomanguean	COCKROACH	zu'we ts'othe	zu'we_ts'othe	z u ˀw e + tsʼ o θ e			1979	0.8724	
11523	Wichi	Matacoan	COCKROACH	nafwuluj	nafwuluj	n a fʷ u l u x			1979	0.7311	
801	Portuguese	Indo-European	COCONUT	coco	coco	k ɔ k u					
2501	Spanish	Indo-European	COCONUT	coco	coco	k o k o					
4139	Yaqui	Uto-Aztecan	COCONUT	kooko	kooko	k oː k o	Spanish	coco	2501	0.0000	2501
5521	ZinacantanTzotzil	Mayan	COCONUT	koko	koko	k o k o	Spanish	coco	2501	0.0000	2501
6945	Qeqchi	Mayan	COCONUT	kook	kook	k oː kʰ	Spanish	coco	2501	0.1524	2501
8861	Otomi	Otomanguean	COCONUT	koko	koko	k o k o	Spanish	coco	2501	0.0000	2501
10716	ImbaburaQuechua	Quechuan	COCONUT	koku	koku	k o k u	Spanish	coco	2501	0.0333	2501
1038	Portuguese	Indo-European	COIN	moeda	moeda	m o ɛ d ɐ					
2759	Spanish	Indo-European	COIN	moneda	moneda	m o n e ð a					
4338	Yaqui	Uto-Aztecan	COIN	tomi	tomi	t o m i	Arabic (Hispanic)	túmn	2759	0.7918	
5691	ZinacantanTzotzil	Mayan	COIN	`antivo tak'in	`antivo_tak'in	ʔ a n t i v o + t a k ʔ i n	Spanish	antiguo	2759	0.7892	
7215	Qeqchi	Mayan	COIN	kok' tumin	kok'_tumin	k o kʼ + t u m i n			2759	0.7811	
9233	Otomi	Otomanguean	COIN	bojä (1)	bojä	b o x ɐ			2759	0.7979	
9234	Otomi	Otomanguean	COIN	bojä bojä	bojä_bojä	b o x ɐ + b o x ɐ			2759	0.9040	
10868	ImbaburaQuechua	Quechuan	COIN	kulki	kulki	k u l k i			2759	0.8661	
12074	Wichi	Matacoan	COIN	munelu	munelu	m u n e l u	Spanish	moneda	2759	0.2667	2759
13347	Mapudungun	Araucanian	COIN	peso	peso	p e s o	Spanish	peso	2759	0.6779	
13348	Mapudungun	Araucanian	COIN	chawcha	chawcha	tʃ a w tʃ a	Quechua	chawcha	2759	0.7014	
1339	Portuguese	Indo-European	COLD	frio	frio	f ɾ j ɔ					
3080	Spanish	Indo-European	COLD	frío	frío	f ɾ i o					
4611	Yaqui	Uto-Aztecan	COLD	sebe	sebe	s e b e			3080	0.8014	
5927	ZinacantanTzotzil	Mayan	COLD	sik	sik	s i k			3080	0.8400	
7590	Qeqchi	Mayan	COLD	ke	ke	k e			3080	0.8308	
9644	Otomi	Otomanguean	COLD	xi ntse̲	xi_ntse̲	x i + n ts æ			3080	0.9065	
11092	ImbaburaQuechua	Quechuan	COLD	chiri	chiri	tʃ i ɾ i			3080	0.6434	
12306	Wichi	Matacoan	COLD	nitechojche	nitechojche	n i t e tʃ o x tʃ e			3080	1.0130	
12307	Wichi	Matacoan	COLD	nitechojhi	nitechojhi	n i t e tʃ o xʰ i			3080	1.0045	
12308	Wichi	Matacoan	COLD	nitechojlhi	nitechojlhi	n i t e tʃ o x lˠ i			3080	0.9296	
13575	Mapudungun	Araucanian	COLD	wütre	wütre	w ɨ ʈʂ e			3080	0.6797	
13576	Mapudungun	Araucanian	COLD	fürkü	fürkü	f ɨ ɻ k ɨ			3080	0.3858	
634	Portuguese	Indo-European	COLLAR	colarinho	colarinho	k o l a ɾ i ɲ u					
2325	Spanish	Indo-European	COLLAR	cuello	cuello	k w e ʝ o					
4007	Yaqui	Uto-Aztecan	COLLAR	kutana	kutana	k u t a n a			2325	0.6027	
4008	Yaqui	Uto-Aztecan	COLLAR	kueyo	kueyo	k u e j o	Spanish	cuello	2325	0.4835	
5420	ZinacantanTzotzil	Mayan	COLLAR	nuk’il	nuk’il	n u kʼ i l			2325	0.8115	
6788	Qeqchi	Mayan	COLLAR	kux aaq’	kux_aaq’	k u ʃ + aː qʼ			2325	0.4990	
6789	Qeqchi	Mayan	COLLAR	q’ol	q’ol	q ʔ o l			2325	0.5733	
8665	Otomi	Otomanguean	COLLAR	'yu̲ga̲	'yu̲ga̲	ˀj u g ɔ			2325	0.7033	
10615	ImbaburaQuechua	Quechuan	COLLAR	walka	walka	w a l k a			2325	0.5654	
11799	Wichi	Matacoan	COLLAR	tolhamis	tolhamis	t o lˠ a m i s			2325	0.8340	
13075	Mapudungun	Araucanian	COLLAR	kwellu	kwellu	k w e ʎ u	Spanish	cuello	2325	0.2750	2325
366	Portuguese	Indo-European	COLLARBONE	clavícula	clavícula	k l a v i k u l ɐ					
2062	Spanish	Indo-European	COLLARBONE	clavícula	clavícula	k l a β i k u l a					
3773	Yaqui	Uto-Aztecan	COLLARBONE	tau ota	tau_ota	t a u + o t a			2062	0.9670	
5187	ZinacantanTzotzil	Mayan	COLLARBONE	7ual bakel	7ual_bakel	ʔ u a l + ɓ a k e l			2062	0.6268	
8363	Otomi	Otomanguean	COLLARBONE	ndo'yo tiñä	ndo'yo_tiñä	n d o ˀj o + t̪ i ɲ ɐ			2062	0.9857	
10426	ImbaburaQuechua	Quechuan	COLLARBONE	pillischaka	pillischaka	p i ʒ i s tʃ a k a			2062	0.7407	
11606	Wichi	Matacoan	COLLARBONE	towhulh	towhulh	t o w̥ u l̥			2062	0.6385	
1308	Portuguese	Indo-European	COLOR	cor	cor	k ɔ ʁ					
3049	Spanish	Indo-European	COLOR	color	color	k o l o ɾ					
4586	Yaqui	Uto-Aztecan	COLOR	jiyoki	jiyoki	j i j o k i			3049	0.8244	
4587	Yaqui	Uto-Aztecan	COLOR	yokia	yokia	j o k i a			3049	0.8022	
5902	ZinacantanTzotzil	Mayan	COLOR	bon	bon	ɓ o n			3049	0.9124	
9601	Otomi	Otomanguean	COLOR	kolor	kolor	k o l o r	Spanish	color	3049	0.0000	3049
9602	Otomi	Otomanguean	COLOR	njät'i	njät'i	n x ɐ t̪ʼ i			3049	0.7577	
11068	ImbaburaQuechua	Quechuan	COLOR	kulur	kulur	k u l u ɾ	Spanish	color	3049	0.0500	3049
668	Portuguese	Indo-European	COMB	pente	pente	p ẽ tʃ i					
2363	Spanish	Indo-European	COMB	peine	peine	p e i n e					
4040	Yaqui	Uto-Aztecan	COMB	chichikia	chichikia	tʃ i tʃ i k i a			2363	0.8441	
5434	ZinacantanTzotzil	Mayan	COMB	hach’ubil	hach’ubil	h a tʃʼ u ɓ i l			2363	0.8398	
6815	Qeqchi	Mayan	COMB	xiyab'	xiyab'	ʃ i j a ɓ			2363	0.8088	
8703	Otomi	Otomanguean	COMB	nsani (1)	nsani	ⁿs a n i			2363	0.4000	
8704	Otomi	Otomanguean	COMB	t'eku̲ñä	t'eku̲ñä	t̪ʼ e k u ɲ ɐ			2363	0.5241	
8705	Otomi	Otomanguean	COMB	nt'eñä	nt'eñä	n t̪ʼ e ɲ ɐ			2363	0.4791	
10632	ImbaburaQuechua	Quechuan	COMB	ñajcha	ñajcha	ɲ a x tʃ a			2363	0.7758	
11824	Wichi	Matacoan	COMB	tsunis	tsunis	ts u n i s			2363	0.5231	
13096	Mapudungun	Araucanian	COMB	rünatuwe	rünatuwe	ɻ ɨ n a t u w e			2363	0.6769	
13097	Mapudungun	Araucanian	COMB	peine	peine	p e i n e	Spanish	peine	2363	0.0000	2363
957	Portuguese	Indo-European	COME	vir	vir	v i ʁ					
2672	Spanish	Indo-European	COME	venir	venir	b e n i ɾ					
4271	Yaqui	Uto-Aztecan	COME	a’abo weye	a’abo_weye	a ʔ a b o + w e j e			2672	0.8835	
5643	ZinacantanTzotzil	Mayan	COME	tal	tal	t a l			2672	0.8201	
7131	Qeqchi	Mayan	COME	chalk	chalk	tʃ a l kʰ			2672	0.8667	
7132	Qeqchi	Mayan	COME	k'ulunk	k'ulunk	k ʔ u l u n kʰ			2672	0.8523	
9124	Otomi	Otomanguean	COME	ehe (1)	ehe	e h e			2672	0.7641	
10820	ImbaburaQuechua	Quechuan	COME	shamuna	shamuna	ʃ a m u n a			2672	0.6579	
12016	Wichi	Matacoan	COME	nom	nom	n o m			2672	0.7467	
13297	Mapudungun	Araucanian	COME	küpan	küpan	k ɨ p a n			2672	0.6163	
958	Portuguese	Indo-European	COME BACK	voltar	voltar	v ɔu t a ʁ					
959	Portuguese	Indo-European	COME BACK	regressar	regressar	ʁ e ɡ ɾ e s a ʁ					
2673	Spanish	Indo-European	COME BACK	volver	volver	b o l β ɛ ɾ					
2674	Spanish	Indo-European	COME BACK	regresar	regresar	r e ɣ ɾ e s a ɾ					
4272	Yaqui	Uto-Aztecan	COME BACK	notte	notte	n o t t e			2673	0.8096	
5644	ZinacantanTzotzil	Mayan	COME BACK	sut	sut	s u tʰ			2674	0.8470	
7133	Qeqchi	Mayan	COME BACK	q'ajk	q'ajk	qʼ a x kʰ			2674	0.7992	
7134	Qeqchi	Mayan	COME BACK	suq'iik	suq'iik	s u qʼ iː kʰ			2674	0.7648	
9125	Otomi	Otomanguean	COME BACK	kots’i	kots’i	k o tsʼ i			2674	0.7960	
10821	ImbaburaQuechua	Quechuan	COME BACK	tigrana	tigrana	t i g ɾ a n a			2674	0.5423	
12017	Wichi	Matacoan	COME BACK	tapilh	tapilh	t a p i l̥			2673	0.6188	
12018	Wichi	Matacoan	COME BACK	yopilh	yopilh	y o p i l̥			2673	0.5865	
13298	Mapudungun	Araucanian	COME BACK	wiñon	wiñon	w i ɲ o n			2673	0.8188	
1542	Portuguese	Indo-European	COMMAND	mandar	mandar	m ɐ̃ d a ʁ					
1543	Portuguese	Indo-European	COMMAND	dar ordem	dar_ordem	d a ʁ + ɔ ʁ d ẽĩ					
3309	Spanish	Indo-European	COMMAND	mandar	mandar	m a n d a ɾ					
3310	Spanish	Indo-European	COMMAND	ordenar	ordenar	o ɾ ð e n a ɾ					
4780	Yaqui	Uto-Aztecan	COMMAND	sawe	sawe	s a w e			3310	0.7928	
6074	ZinacantanTzotzil	Mayan	COMMAND	tak’i	tak’i	t a kʼ i			3309	0.7798	
7791	Qeqchi	Mayan	COMMAND	taqlank	taqlank	t a q l a n kʰ			3310	0.7311	
9968	Otomi	Otomanguean	COMMAND	‘be̲pi	‘be̲pi	ˀb æ p i			3309	0.8538	
9969	Otomi	Otomanguean	COMMAND	pe̲hni	pe̲hni	p æ h n i			3309	0.6991	
9970	Otomi	Otomanguean	COMMAND	mända	mända	m ɐ n d a	Spanish	mandar	3309	0.1675	3309
11244	ImbaburaQuechua	Quechuan	COMMAND	kachana (2)	kachana	k a tʃ a n a			3310	0.4800	
12467	Wichi	Matacoan	COMMAND	icheta	icheta	i tʃ e t a			3309	0.6235	
13722	Mapudungun	Araucanian	COMMAND	werkün	werkün	w e ɻ k ɨ n			3310	0.5480	
469	Portuguese	Indo-European	COMMON COLD (DISEASE)	resfriado	resfriado	ʁ e ʃ f ɾ i a d u					
470	Portuguese	Indo-European	COMMON COLD (DISEASE)	gripe	gripe	ɡ ɾ i p i					
2164	Spanish	Indo-European	COMMON COLD (DISEASE)	catarro	catarro	k a t a r o					
2165	Spanish	Indo-European	COMMON COLD (DISEASE)	resfriado	resfriado	r ɛ s f ɾ j a ð o					
3858	Yaqui	Uto-Aztecan	COMMON COLD (DISEASE)	chomko’okoa	chomko’okoa	tʃ o m k o ʔ o k o a			2164	0.6943	
5279	ZinacantanTzotzil	Mayan	COMMON COLD (DISEASE)	simil 7obal	simil_7obal	s i m i l + ʔ o ɓ a l			2164	0.8498	
6612	Qeqchi	Mayan	COMMON COLD (DISEASE)	jolomb'ej	jolomb'ej	x o l o m ɓ e x			2164	0.7119	
6613	Qeqchi	Mayan	COMMON COLD (DISEASE)	oj	oj	o x			2165	0.9077	
8461	Otomi	Otomanguean	COMMON COLD (DISEASE)	nthuñu	nthuñu	n θ u ɲ u			2164	0.7575	
8462	Otomi	Otomanguean	COMMON COLD (DISEASE)	thehe	thehe	θ e h e			2164	0.7354	
10497	ImbaburaQuechua	Quechuan	COMMON COLD (DISEASE)	rumas	rumas	ʐ u m a s	Spanish	reumas	2164	0.7538	
11680	Wichi	Matacoan	COMMON COLD (DISEASE)	chelhtaj	chelhtaj	tʃ e lˠ t a x			2164	0.6291	
12952	Mapudungun	Araucanian	COMMON COLD (DISEASE)	chafo	chafo	tʃ a f o			2164	0.6062	
12953	Mapudungun	Araucanian	COMMON COLD (DISEASE)	rüle	rüle	ɻ ɨ l e			2165	0.6733	
444	Portuguese	Indo-European	CONCEIVE	conceber	conceber	k õ s e b e ʁ					
2141	Spanish	Indo-European	CONCEIVE	concebir	concebir	k o n s e β i ɾ					
3847	Yaqui	Uto-Aztecan	CONCEIVE	yeu nu’upa	yeu_nu’upa	j e u + n u ʔ u p a			2141	0.6628	
5265	ZinacantanTzotzil	Mayan	CONCEIVE	tz’anesbe	tz’anesbe	tsʼ a n e s ɓ e			2141	0.5705	
6601	Qeqchi	Mayan	CONCEIVE	kanaak sa’ yu’am	kanaak_sa’_yu’am	k a n aː k + s a ʔ + j u ʔ a m			2141	0.7810	
10487	ImbaburaQuechua	Quechuan	CONCEIVE	wawachina	wawachina	w a w a tʃ i n a			2141	0.8142	
11670	Wichi	Matacoan	CONCEIVE	iwulhosa	iwulhosa	i w u lˠ o s a			2141	0.8100	
12942	Mapudungun	Araucanian	CONCEIVE	nien	nien	n i e n			2141	0.8162	
1636	Portuguese	Indo-European	CONDEMN	condenar	condenar	k õ d e n a ʁ					
3401	Spanish	Indo-European	CONDEMN	condenar	condenar	k o n d e n a ɾ					
4846	Yaqui	Uto-Aztecan	CONDEMN	konrenaroa	konrenaroa	k o n r e n a r o a	Spanish	condenar	3401	0.2274	3401
7875	Qeqchi	Mayan	CONDEMN	tz’aqtaanank	tz’aqtaanank	tsʼ a q t aː n a n kʰ			3401	0.5291	
7876	Qeqchi	Mayan	CONDEMN	raqok aatin	raqok_aatin	r a q o k + aː t i n			3401	0.7236	
10099	Otomi	Otomanguean	CONDEMN	tsatu'ñu	tsatu'ñu	ts a t̪ u ˀɲ u			3401	0.3483	
1637	Portuguese	Indo-European	CONVICT	sentenciar	sentenciar	s ẽ t ẽ s i a ʁ					
1638	Portuguese	Indo-European	CONVICT	condenar	condenar	k õ d e n a ʁ					
3402	Spanish	Indo-European	CONVICT	inculpar	inculpar	i n k u l p a ɾ					
3403	Spanish	Indo-European	CONVICT	condenar	condenar	k o n d e n a ɾ					
4847	Yaqui	Uto-Aztecan	CONVICT	konrenaroa	konrenaroa	k o n r e n a r o a	Spanish	condenar	3403	0.2274	3403
7877	Qeqchi	Mayan	CONVICT	teneb’ankil sa’ xb’een	teneb’ankil_sa’_xb’een	t e n e ɓ a n k i l + s a ʔ + ʃ ɓ eː n			3402	0.7415	
7878	Qeqchi	Mayan	CONVICT	raqok aatin chi rix	raqok_aatin_chi_rix	r a q o k + aː t i n + tʃ i + ɾ i ʃ			3403	0.8295	
10100	Otomi	Otomanguean	CONVICT	tsatu'ñu	tsatu'ñu	ts a t̪ u ˀɲ u			3403	0.3483	
10101	Otomi	Otomanguean	CONVICT	hoxuthai	hoxuthai	h o x u θ a i			3402	0.7245	
11290	ImbaburaQuechua	Quechuan	CONVICT	juchachina (2)	juchachina	x u tʃ a tʃ i n a			3403	0.4375	
13767	Mapudungun	Araucanian	CONVICT	kulpatun	kulpatun	k u l p a t u n	Spanish	culpar	3402	0.4953	
521	Portuguese	Indo-European	COOK (SOMETHING)	cozinhar	cozinhar	k o z i ɲ a ʁ					
2218	Spanish	Indo-European	COOK (SOMETHING)	cocinar	cocinar	k o s i n a ɾ					
3902	Yaqui	Uto-Aztecan	COOK (SOMETHING)	kisaroa	kisaroa	k i s a r o a	Spanish	guisar	2218	0.3300	
3903	Yaqui	Uto-Aztecan	COOK (SOMETHING)	bwasa	bwasa	bʷ a s a			2218	0.6552	
5324	ZinacantanTzotzil	Mayan	COOK (SOMETHING)	ta7ahes	ta7ahes	t a ʔ a h e s			2218	0.6727	
6676	Qeqchi	Mayan	COOK (SOMETHING)	chiqok	chiqok	tʃ i q o kʰ			2218	0.8397	
8533	Otomi	Otomanguean	COOK (SOMETHING)	ja tä	ja_tä	x a + t̪ ɐ			2218	0.9005	
8534	Otomi	Otomanguean	COOK (SOMETHING)	hoku̲hñuni	hoku̲hñuni	h o k u h ɲ u n i			2218	0.5077	
10532	ImbaburaQuechua	Quechuan	COOK (SOMETHING)	yanuna	yanuna	j a n u n a			2218	0.5708	
11719	Wichi	Matacoan	COOK (SOMETHING)	ipen	ipen	i p e n			2218	0.7005	
12992	Mapudungun	Araucanian	COOK (SOMETHING)	afümiyaelün	afümiyaelün	a f ɨ m i y a e l ɨ n			2218	0.7492	
502	Portuguese	Indo-European	COOKED	cozinhado	cozinhado	k o z i ɲ a d u					
503	Portuguese	Indo-European	COOKED	cozido	cozido	k o z i d u					
2201	Spanish	Indo-European	COOKED	cocido	cocido	k o s i ð o					
2202	Spanish	Indo-European	COOKED	cocinado	cocinado	k o s i n a ð o					
3890	Yaqui	Uto-Aztecan	COOKED	bwasa’i	bwasa’i	bʷ a s a ʔ i			2201	0.4889	
5311	ZinacantanTzotzil	Mayan	COOKED	tok’on	tok’on	t o kʼ o n			2202	0.6846	
6657	Qeqchi	Mayan	COOKED	k'uub'aak	k'uub'aak	k ʔ uː ɓ aː kʰ			2201	0.6000	
6658	Qeqchi	Mayan	COOKED	k'ub'k'u	k'ub'k'u	k ʔ u ɓ kʼ u			2201	0.5903	
6659	Qeqchi	Mayan	COOKED	chaq'	chaq'	tʃ a qʼ			2201	0.8758	
8511	Otomi	Otomanguean	COOKED	ndä (1)	ndä	n d ɐ			2202	0.7511	
10521	ImbaburaQuechua	Quechuan	COOKED	yanushka	yanushka	j a n u ʃ k a			2202	0.5799	
