ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	BORROWED_SCORE	DONOR_LANGUAGE	DONOR_VALUE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SOURCE_LANGUAGE	SOURCE_ID	DET_STATUS
9124	ImbaburaQuechua	Quechuan	CROUCH	kumurina	kumurina	k u m u ɾ i n a	0.0			1 7 4 7 5 7 4 7	AXBYBYBZ	KYMYRINA	1	1.K.C 1.Y.V 1.M.C 1.Y.V 1.R.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kumuɾina	0			tn
10317	Wichi	Matacoan	CROUCH	nitselhot	nitselhot	n i ts e lˠ o t	0.0			4 7 2 7 5 7 1	AXBYBYN	NICELUT	6	6.N.C 6.I.V 6.C.C 6.E.V 6.L.C 6.U.V 6.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	nitselˠot	0			tn
11600	Mapudungun	Araucanian	CROUCH	chekoznaqün	chekoznaqün	tʃ e k o z n a ɣ ɨ n	0.0			1 7 1 7 3 4 7 3 7 4	AXBYBCYBYN	TEKUSNAGIN	2	2.T.C 2.E.V 2.K.C 2.U.V 2.S.C 2.N.C 2.A.V 2.G.C 2.I.V 2.N.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 1.3 0.8	tʃekoznaɣɨn	0			tn
257	Spanish	Indo-European	CROW	cuervo	cuervo	k w ɛ ɾ β o				1 6 7 5 3 7	ACXMBZ	KWERBU	5	5.K.C 5.W.C 5.E.V 5.R.c 5.B.C 5.U.V	2.0 1.5 1.5 1.1 1.75 0.8	kwɛɾβo	0			
1983	Yaqui	Uto-Aztecan	CROW	kooni	kooni	k oː n i	0.0			1 7 4 7	AXBZ	KUNI	7	7.K.C 7.U.V 7.N.C 7.I.V	2.0 1.5 1.75 0.8	koːni	0			tn
3392	ZinacantanTzotzil	Mayan	CROW	hoh	hoh	h o h	0.0			3 7 3	AXN	HUH	8	8.H.C 8.U.V 8.H.c	2.0 1.5 0.8	hoh	0			tn
4697	Qeqchi	Mayan	CROW	qoch	qoch	q o tʃ	0.0			1 7 1	AXN	KUT	4	4.K.C 4.U.V 4.T.c	2.0 1.5 0.8	qotʃ	0			tn
6545	Otomi	Otomanguean	CROW	ka	ka	k a	0.0			1 7	AX	KA	3	3.K.C 3.A.V	2.0 1.5	ka	0			tn
9809	Wichi	Matacoan	CROW	tsetwu	tsetwu	ts e t w u	0.0			2 7 1 6 7	AXBCZ	CETWY	6	6.C.C 6.E.V 6.T.C 6.W.C 6.Y.V	2.0 1.5 1.75 1.5 0.8	tsetwu	0			tn
11107	Mapudungun	Araucanian	CROW	yeku	yeku	y e k u	0.0			7 7 1 7	XYBZ	YEKY	2	2.Y.V 2.E.V 2.K.C 2.Y.V	1.5 1.3 1.75 0.8	yeku	0			tn
1246	Spanish	Indo-European	CROWD	multitud	multitud	m u l t i t u ð				4 7 5 1 7 1 7 3	AXMBYBYN	MYLTITYD	5	5.M.C 5.Y.V 5.L.c 5.T.C 5.I.V 5.T.C 5.Y.V 5.D.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	multituð	0			
2801	Yaqui	Uto-Aztecan	CROWD	bu’ura	bu’ura	b u ʔ u r a	0.0			1 7 1 7 5 7	AXBYBZ	PYHYRA	7	7.P.C 7.Y.V 7.H.C 7.Y.V 7.R.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	buʔura	0			tn
5733	Qeqchi	Mayan	CROWD	amaq' tenamit	amaq'_tenamit	a m a qʼ + t e n a m i tʰ	0.0			7 4 7 1 9 1 7 4 7 4 7 1	XBYN_AXBYBYN	AMAK_TENAMIT	4	4.A.V 4.M.C 4.A.V 4.K.c 4._._ 4.T.C 4.E.V 4.N.C 4.A.V 4.M.C 4.I.V 4.T.c	1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 1.3 1.75 1.3 0.8	amaqʼ+tenamitʰ	0			tn
5734	Qeqchi	Mayan	CROWD	k'ehal	k'ehal	k ʔ e h a l	0.0			1 1 7 3 7 5	ACYBYN	KHEHAL	4	4.K.C 4.H.C 4.E.V 4.H.C 4.A.V 4.L.c	2.0 1.5 1.3 1.75 1.3 0.8	kʔehal	0			tn
5735	Qeqchi	Mayan	CROWD	naab'alil	naab'alil	n aː ɓ a l i l	0.0			4 7 1 7 5 7 5	AXBYBYN	NAPALIL	4	4.N.C 4.A.V 4.P.C 4.A.V 4.L.C 4.I.V 4.L.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	naːɓalil	0			tn
7761	Otomi	Otomanguean	CROWD	hmunts’ujä’i	hmunts’ujä’i	h m u n tsʼ u x ɐ ʔ i	0.0			3 4 7 4 1 7 3 7 1 7	ACXMBYBYBZ	HMYNTYGEHI	3	3.H.C 3.M.C 3.Y.V 3.N.c 3.T.C 3.Y.V 3.G.C 3.E.V 3.H.C 3.I.V	2.0 1.5 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	hmuntsʼuxɐʔi	0			tn
7762	Otomi	Otomanguean	CROWD	mundo	mundo	m u n d o	1.0	Spanish	montón	4 7 4 1 7	AXMBZ	MYNTU	3	3.M.C 3.Y.V 3.N.c 3.T.C 3.U.V	2.0 1.5 1.1 1.75 0.8	mundo	1			fn
9302	ImbaburaQuechua	Quechuan	CROWD	achka jinti	achka_jinti	a tʃ k a + x i n d i	0.0			7 1 1 7 9 3 7 4 1 7	XMBZ_AXMBZ	ATKA_GINTI	1	1.A.V 1.T.c 1.K.C 1.A.V 1._._ 1.G.C 1.I.V 1.N.c 1.T.C 1.I.V	1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8	atʃka+xindi	0			tn
10519	Wichi	Matacoan	CROWD	wefwpe’	wefwpe’	w e fʷ p e ʔ	0.0			6 7 3 1 7 1	AXMBYN	WEBPEH	6	6.W.C 6.E.V 6.B.c 6.P.C 6.E.V 6.H.c	2.0 1.5 1.1 1.75 1.3 0.8	wefʷpeʔ	0			tn
11787	Mapudungun	Araucanian	CROWD	rume fentren che	rume_fentren_che	ɻ u m e + f e n ʈʂ e n + tʃ e	0.0			5 7 4 7 9 3 7 4 2 7 4 9 1 7	AXBZ_AXMBYN_AX	RYME_BENCEN_TE	2	2.R.C 2.Y.V 2.M.C 2.E.V 2._._ 2.B.C 2.E.V 2.N.c 2.C.C 2.E.V 2.N.c 2._._ 2.T.C 2.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 1.3 0.8 0.0 2.0 1.5	ɻume+fenʈʂen+tʃe	0			tn
1427	Spanish	Indo-European	CRY	llorar	llorar	ɟ ʝ o ɾ a ɾ				1 3 7 5 7 5	ACXBYN	CSURAR	5	5.C.C 5.S.C 5.U.V 5.R.C 5.A.V 5.R.c	2.0 1.5 1.5 1.75 1.3 0.8	ɟʝoɾaɾ	0			
2948	Yaqui	Uto-Aztecan	CRY	bwaana	bwaana	bʷ aː n a	0.0			1 7 4 7	AXBZ	PANA	7	7.P.C 7.A.V 7.N.C 7.A.V	2.0 1.5 1.75 0.8	bʷaːna	0			tn
4262	ZinacantanTzotzil	Mayan	CRY	7ok’ (2)	7ok’	ʔ o kʼ	0.0			1 7 1	AXN	HUK	8	8.H.C 8.U.V 8.K.c	2.0 1.5 0.8	ʔokʼ	1			tn
5934	Qeqchi	Mayan	CRY	yaab'ak	yaab'ak	j aː ɓ a kʰ	0.0			6 7 1 7 1	AXBYN	JAPAK	4	4.J.C 4.A.V 4.P.C 4.A.V 4.K.c	2.0 1.5 1.75 1.3 0.8	jaːɓakʰ	0			tn
7994	Otomi	Otomanguean	CRY	zoni	zoni	z o n i	0.0			3 7 4 7	AXBZ	SUNI	3	3.S.C 3.U.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	zoni	0			tn
9428	ImbaburaQuechua	Quechuan	CRY	wakana	wakana	w a k a n a	0.0			6 7 1 7 4 7	AXBYBZ	WAKANA	1	1.W.C 1.A.V 1.K.C 1.A.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	wakana	0			tn
10643	Wichi	Matacoan	CRY	tafwlhi	tafwlhi	t a fʷ lˠ i	0.0			1 7 3 5 7	AXBCZ	TABLI	6	6.T.C 6.A.V 6.B.C 6.L.C 6.I.V	2.0 1.5 1.75 1.5 0.8	tafʷlˠi	0			tn
11912	Mapudungun	Araucanian	CRY	ngüman	ngüman	ŋ ɨ m a n	0.0			4 7 4 7 4	AXBYN	NIMAN	2	2.N.C 2.I.V 2.M.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	ŋɨman	0			tn
11913	Mapudungun	Araucanian	CRY	waylü-	waylü-	w a y l ɨ	0.75	Gününa Yajüch	-wjalï	6 7 7 5 7	AXYBZ	WAYLI	2	2.W.C 2.A.V 2.Y.V 2.L.C 2.I.V	2.0 1.5 1.3 1.75 0.8	waylɨ	0			tn
750	Spanish	Indo-European	CULTIVATE	cultivar	cultivar	k u l t i β a ɾ				1 7 5 1 7 3 7 5	AXMBYBYN	KYLTIBAR	5	5.K.C 5.Y.V 5.L.c 5.T.C 5.I.V 5.B.C 5.A.V 5.R.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	kultiβaɾ	0			
751	Spanish	Indo-European	CULTIVATE	labrar	labrar	l a β ɾ a ɾ				5 7 3 5 7 5	AXBCYN	LABRAR	5	5.L.C 5.A.V 5.B.C 5.R.C 5.A.V 5.R.c	2.0 1.5 1.75 1.5 1.3 0.8	laβɾaɾ	0			
2409	Yaqui	Uto-Aztecan	CULTIVATE	eecha	eecha	eː tʃ a	0.0			7 1 7	XBZ	ETA	7	7.E.V 7.T.C 7.A.V	1.5 1.75 0.8	eːtʃa	0			tn
5201	Qeqchi	Mayan	CULTIVATE	xk’anjelankil	xk’anjelankil	ʃ kʼ a n x e l a n k i l	0.0			3 1 7 4 3 7 5 7 4 1 7 5	ACYMBYBYMBYN	SKANGELANKIL	4	4.S.C 4.K.C 4.A.V 4.N.c 4.G.C 4.E.V 4.L.C 4.A.V 4.N.c 4.K.C 4.I.V 4.L.c	2.0 1.5 1.3 1.1 1.75 1.3 1.75 1.3 1.1 1.75 1.3 0.8	ʃkʼanxelankil	0			tn
7106	Otomi	Otomanguean	CULTIVATE	fuxuhai	fuxuhai	f u x u h a i	0.0			3 7 3 7 3 7 7	AXBYBYZ	BYGYHAI	3	3.B.C 3.Y.V 3.G.C 3.Y.V 3.H.C 3.A.V 3.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	fuxuhai	1			tn
7107	Otomi	Otomanguean	CULTIVATE	fu̲ts'i	fu̲ts'i	f u tsʼ i	0.0			3 7 1 7	AXBZ	BYTI	3	3.B.C 3.Y.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	futsʼi	0			tn
7108	Otomi	Otomanguean	CULTIVATE	fo̲'mi	fo̲'mi	f ə ˀm i	0.0			3 7 4 7	AXBZ	BEMI	3	3.B.C 3.E.V 3.M.C 3.I.V	2.0 1.5 1.75 0.8	fəˀmi	0			tn
8992	ImbaburaQuechua	Quechuan	CULTIVATE	chakrana	chakrana	tʃ a k ɾ a n a	0.0			1 7 1 5 7 4 7	AXBCYBZ	TAKRANA	1	1.T.C 1.A.V 1.K.C 1.R.C 1.A.V 1.N.C 1.A.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	tʃakɾana	0			tn
11459	Mapudungun	Araucanian	CULTIVATE	ngaṉün	ngaṉün	ŋ a n̪ ɨ n	0.0			4 7 4 7 4	AXBYN	NANIN	2	2.N.C 2.A.V 2.N.C 2.I.V 2.N.c	2.0 1.5 1.75 1.3 0.8	ŋan̪ɨn	0			tn
551	Spanish	Indo-European	CUP	taza	taza	t a s a				1 7 3 7	AXBZ	TASA	5	5.T.C 5.A.V 5.S.C 5.A.V	2.0 1.5 1.75 0.8	tasa	0			
552	Spanish	Indo-European	CUP	copa	copa	k o p a				1 7 1 7	AXBZ	KUPA	5	5.K.C 5.U.V 5.P.C 5.A.V	2.0 1.5 1.75 0.8	kopa	0			
2235	Yaqui	Uto-Aztecan	CUP	taasa	taasa	t aː s a	1.0	Spanish	taza	1 7 3 7	AXBZ	TASA	7	7.T.C 7.A.V 7.S.C 7.A.V	2.0 1.5 1.75 0.8	taːsa	0	Spanish	551	tp
3654	ZinacantanTzotzil	Mayan	CUP	tasa	tasa	t a s a	1.0	Spanish	tasa	1 7 3 7	AXBZ	TASA	8	8.T.C 8.A.V 8.S.C 8.A.V	2.0 1.5 1.75 0.8	tasa	0	Spanish	551	tp
3655	ZinacantanTzotzil	Mayan	CUP	tasa boch	tasa_boch	t a s a + ɓ o tʃʰ	0.0			1 7 3 7 9 1 7 1	AXBZ_AXN	TASA_PUT	8	8.T.C 8.A.V 8.S.C 8.A.V 8._._ 8.P.C 8.U.V 8.T.c	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.8	tasa+ɓotʃʰ	0	Spanish	551	fp
5006	Qeqchi	Mayan	CUP	sek'	sek'	s e kʼ	0.75	Western Mayan	sek’ (approximate form)	3 7 1	AXN	SEK	4	4.S.C 4.E.V 4.K.c	2.0 1.5 0.8	sekʼ	1			tn
5007	Qeqchi	Mayan	CUP	wa'leb' sek'	wa'leb'_sek'	w a ʔ l e ɓ + s e kʼ	0.0			6 7 1 5 7 1 9 3 7 1	AXBCYN_AXN	WAHLEP_SEK	4	4.W.C 4.A.V 4.H.C 4.L.C 4.E.V 4.P.c 4._._ 4.S.C 4.E.V 4.K.c	2.0 1.5 1.75 1.5 1.3 0.8 0.0 2.0 1.5 0.8	waʔleɓ+sekʼ	1			tn
5008	Qeqchi	Mayan	CUP	taas	taas	t aː s	1.0	Spanish	taza	1 7 3	AXN	TAS	4	4.T.C 4.A.V 4.S.c	2.0 1.5 0.8	taːs	0	Spanish	551	tp
6873	Otomi	Otomanguean	CUP	tasa	tasa	t̪ a s a	1.0	Spanish	taza	1 7 3 7	AXBZ	TASA	3	3.T.C 3.A.V 3.S.C 3.A.V	2.0 1.5 1.75 0.8	t̪asa	0	Spanish	551	tp
8860	ImbaburaQuechua	Quechuan	CUP	pilchi	pilchi	p i l tʃ i	0.0			1 7 5 1 7	AXMBZ	PILTI	1	1.P.C 1.I.V 1.L.c 1.T.C 1.I.V	2.0 1.5 1.1 1.75 0.8	piltʃi	1			tn
10047	Wichi	Matacoan	CUP	tolhothi	tolhothi	t o lˠ o tʰ i	0.0			1 7 5 7 1 7	AXBYBZ	TULUTI	6	6.T.C 6.U.V 6.L.C 6.U.V 6.T.C 6.I.V	2.0 1.5 1.75 1.3 1.75 0.8	tolˠotʰi	0			tn
11321	Mapudungun	Araucanian	CUP	tasa	tasa	t a s a	1.0	Spanish	taza	1 7 3 7	AXBZ	TASA	2	2.T.C 2.A.V 2.S.C 2.A.V	2.0 1.5 1.75 0.8	tasa	0	Spanish	551	tp
11322	Mapudungun	Araucanian	CUP	charu	charu	tʃ a ɻ u	1.0	Spanish	jarro	1 7 5 7	AXBZ	TARY	2	2.T.C 2.A.V 2.R.C 2.Y.V	2.0 1.5 1.75 0.8	tʃaɻu	0			fn
495	Spanish	Indo-European	CURE	sanar	sanar	s a n a ɾ				3 7 4 7 5	AXBYN	SANAR	5	5.S.C 5.A.V 5.N.C 5.A.V 5.R.c	2.0 1.5 1.75 1.3 0.8	sanaɾ	0			
496	Spanish	Indo-European	CURE	curar	curar	k u ɾ a ɾ				1 7 5 7 5	AXBYN	KYRAR	5	5.K.C 5.Y.V 5.R.C 5.A.V 5.R.c	2.0 1.5 1.75 1.3 0.8	kuɾaɾ	0			
2184	Yaqui	Uto-Aztecan	CURE	tu’irea	tu’irea	t u ʔ i r e a	0.0			1 7 1 7 5 7 7	AXBYBYZ	TYHIREA	7	7.T.C 7.Y.V 7.H.C 7.I.V 7.R.C 7.E.V 7.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tuʔirea	0			tn
2185	Yaqui	Uto-Aztecan	CURE	tu’itua	tu’itua	t u ʔ i t u a	0.0			1 7 1 7 1 7 7	AXBYBYZ	TYHITYA	7	7.T.C 7.Y.V 7.H.C 7.I.V 7.T.C 7.Y.V 7.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tuʔitua	0			tn
3607	ZinacantanTzotzil	Mayan	CURE	yu7 7u7un	yu7_7u7un	j u ʔ + ʔ u ʔ u n	0.0			6 7 1 9 1 7 1 7 4	AXN_AXBYN	JYH_HYHYN	8	8.J.C 8.Y.V 8.H.c 8._._ 8.H.C 8.Y.V 8.H.C 8.Y.V 8.N.c	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.3 0.8	juʔ+ʔuʔun	0			tn
4944	Qeqchi	Mayan	CURE	k'irtesink	k'irtesink	k ʔ i ɾ t e s i n kʰ	0.0			1 1 7 5 1 7 3 7 4 1	ACYMBYBYLN	KHIRTESINK	4	4.K.C 4.H.C 4.I.V 4.R.c 4.T.C 4.E.V 4.S.C 4.I.V 4.N.c 4.K.c	2.0 1.5 1.3 1.1 1.75 1.3 1.75 1.3 1.1 0.8	kʔiɾtesinkʰ	0			tn
4945	Qeqchi	Mayan	CURE	b'anok	b'anok	ɓ a n o kʰ	0.0			1 7 4 7 1	AXBYN	PANUK	4	4.P.C 4.A.V 4.N.C 4.U.V 4.K.c	2.0 1.5 1.75 1.3 0.8	ɓanokʰ	0			tn
6796	Otomi	Otomanguean	CURE	thits’i	thits’i	θ i tsʼ i	0.0			3 7 1 7	AXBZ	DITI	3	3.D.C 3.I.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	θitsʼi	0			tn
8822	ImbaburaQuechua	Quechuan	CURE	aliyana	aliyana	a l i j a n a	0.0			7 5 7 6 7 4 7	XBYBYBZ	ALIJANA	1	1.A.V 1.L.C 1.I.V 1.J.C 1.A.V 1.N.C 1.A.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	alijana	0			tn
10006	Wichi	Matacoan	CURE	ichesat	ichesat	i tʃ e s a t	0.0			7 1 7 3 7 1	XBYBYN	ITESAT	6	6.I.V 6.T.C 6.E.V 6.S.C 6.A.V 6.T.c	1.5 1.75 1.3 1.75 1.3 0.8	itʃesat	0			tn
11279	Mapudungun	Araucanian	CURE	mogelün	mogelün	m o ɰ e l ɨ n	0.0			4 7 6 7 5 7 4	AXBYBYN	MUJELIN	2	2.M.C 2.U.V 2.J.C 2.E.V 2.L.C 2.I.V 2.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	moɰelɨn	0			tn
1754	Spanish	Indo-European	CURSE	maldecir	maldecir	m a l d e s i ɾ				4 7 5 1 7 3 7 5	AXMBYBYN	MALTESIR	5	5.M.C 5.A.V 5.L.c 5.T.C 5.E.V 5.S.C 5.I.V 5.R.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	maldesiɾ	0			
3191	Yaqui	Uto-Aztecan	CURSE	jaaniawa	jaaniawa	j aː n i a w a	0.0			6 7 4 7 7 6 7	AXBYYBZ	JANIAWA	7	7.J.C 7.A.V 7.N.C 7.I.V 7.A.V 7.W.C 7.A.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	jaːniawa	0			tn
4456	ZinacantanTzotzil	Mayan	CURSE	7ak ta maltisyon	7ak_ta_maltisyon	ʔ a k + t a + m a l t i s j o n	0.0			1 7 1 9 1 7 9 4 7 5 1 7 3 6 7 4	AXN_AX_AXMBYBCYN	HAK_TA_MALTISJUN	8	8.H.C 8.A.V 8.K.c 8._._ 8.T.C 8.A.V 8._._ 8.M.C 8.A.V 8.L.c 8.T.C 8.I.V 8.S.C 8.J.C 8.U.V 8.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 0.8	ʔak+ta+maltisjon	0			tn
6225	Qeqchi	Mayan	CURSE	hob'ok	hob'ok	h o ɓ o kʰ	0.75	Ch’olan	*hob’	3 7 1 7 1	AXBYN	HUPUK	4	4.H.C 4.U.V 4.P.C 4.U.V 4.K.c	2.0 1.5 1.75 1.3 0.8	hoɓokʰ	0			tn
8462	Otomi	Otomanguean	CURSE	tsani	tsani	ts a n i	0.0			2 7 4 7	AXBZ	CANI	3	3.C.C 3.A.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	tsani	0			tn
10852	Wichi	Matacoan	CURSE	ithate lhomet toj ni’isa	ithate_lhomet_toj_ni’isa	i tʰ a t e + lˠ o m e t + t o x + n i ʔ i s a	0.0			7 1 7 1 7 9 5 7 4 7 1 9 1 7 3 9 4 7 1 7 3 7	XBYBZ_AXBYN_AXN_AXBYBZ	ITATE_LUMET_TUG_NIHISA	6	6.I.V 6.T.C 6.A.V 6.T.C 6.E.V 6._._ 6.L.C 6.U.V 6.M.C 6.E.V 6.T.c 6._._ 6.T.C 6.U.V 6.G.c 6._._ 6.N.C 6.I.V 6.H.C 6.I.V 6.S.C 6.A.V	1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.3 1.75 0.8	itʰate+lˠomet+tox+niʔisa	0			tn
12095	Mapudungun	Araucanian	CURSE	malisian	malisian	m a l i s i a n	1.0	Spanish	maldecir	4 7 5 7 3 7 7 4	AXBYBYYN	MALISIAN	2	2.M.C 2.A.V 2.L.C 2.I.V 2.S.C 2.I.V 2.A.V 2.N.c	2.0 1.5 1.75 1.3 1.75 1.3 1.3 0.8	malisian	0	Spanish	1754	tp
1644	Spanish	Indo-European	CUSTOM	costumbre	costumbre	k o s t u m b ɾ e				1 7 3 1 7 4 1 5 7	AXMBYMBCZ	KUSTYMPRE	5	5.K.C 5.U.V 5.S.c 5.T.C 5.Y.V 5.M.c 5.P.C 5.R.C 5.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.5 0.8	kostumbɾe	0			
1645	Spanish	Indo-European	CUSTOM	hábito	hábito	a β i t o				7 3 7 1 7	XBYBZ	ABITU	5	5.A.V 5.B.C 5.I.V 5.T.C 5.U.V	1.5 1.75 1.3 1.75 0.8	aβito	0			
3108	Yaqui	Uto-Aztecan	CUSTOM	kojtumrem ~ kojtumbrem	kojtumrem	k o j t u m r e m	1.0	Spanish	costumbre	1 7 6 1 7 4 5 7 4	AXMBYBCYN	KUJTYMREM	7	7.K.C 7.U.V 7.J.c 7.T.C 7.Y.V 7.M.C 7.R.C 7.E.V 7.M.c	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 0.8	kojtumrem	0	Spanish	1644	tp
4399	ZinacantanTzotzil	Mayan	CUSTOM	tz’unbal	tz’unbal	tsʼ u n ɓ a l	0.0			1 7 4 1 7 5	AXMBYN	TYNPAL	8	8.T.C 8.Y.V 8.N.c 8.P.C 8.A.V 8.L.c	2.0 1.5 1.1 1.75 1.3 0.8	tsʼunɓal	0			tn
4400	ZinacantanTzotzil	Mayan	CUSTOM	tasalul	tasalul	t a s a l u l	0.0			1 7 3 7 5 7 5	AXBYBYN	TASALYL	8	8.T.C 8.A.V 8.S.C 8.A.V 8.L.C 8.Y.V 8.L.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tasalul	0			tn
6119	Qeqchi	Mayan	CUSTOM	b'aanuheem	b'aanuheem	ɓ aː n u h eː m	0.0			1 7 4 7 3 7 4	AXBYBYN	PANYHEM	4	4.P.C 4.A.V 4.N.C 4.Y.V 4.H.C 4.E.V 4.M.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ɓaːnuheːm	0			tn
6120	Qeqchi	Mayan	CUSTOM	na'leb' xe'toon	na'leb'_xe'toon	n a ʔ l e ɓ + ʃ e ʔ t oː n	0.0			4 7 1 5 7 1 9 3 7 1 1 7 4	AXBCYN_AXMBYN	NAHLEP_SEHTUN	4	4.N.C 4.A.V 4.H.C 4.L.C 4.E.V 4.P.c 4._._ 4.S.C 4.E.V 4.H.c 4.T.C 4.U.V 4.N.c	2.0 1.5 1.75 1.5 1.3 0.8 0.0 2.0 1.5 1.1 1.75 1.3 0.8	naʔleɓ+ʃeʔtoːn	0			tn
8306	Otomi	Otomanguean	CUSTOM	‘mu̲i (1)	‘mu̲i	ˀm u i	0.0			4 7 7	AXZ	MYI	3	3.M.C 3.Y.V 3.I.V	2.0 1.5 0.8	ˀmui	1			tn
8307	Otomi	Otomanguean	CUSTOM	nzäi	nzäi	n z ɐ i	0.0			4 3 7 7	ACYZ	NSEI	3	3.N.C 3.S.C 3.E.V 3.I.V	2.0 1.5 1.3 0.8	nzɐi	0			tn
9570	ImbaburaQuechua	Quechuan	CUSTOM	koshtumbri	koshtumbri	k o ʃ t u m b ɾ i	1.0	Spanish	costumbre	1 7 3 1 7 4 1 5 7	AXMBYMBCZ	KUSTYMPRI	1	1.K.C 1.U.V 1.S.c 1.T.C 1.Y.V 1.M.c 1.P.C 1.R.C 1.I.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.5 0.8	koʃtumbɾi	0	Spanish	1644	tp
10792	Wichi	Matacoan	CUSTOM	tokey	tokey	t o k e j	0.0			1 7 1 7 6	AXBYN	TUKEJ	6	6.T.C 6.U.V 6.K.C 6.E.V 6.J.c	2.0 1.5 1.75 1.3 0.8	tokej	0			tn
12049	Mapudungun	Araucanian	CUSTOM	wimtun	wimtun	w i m t u n	0.0			6 7 4 1 7 4	AXMBYN	WIMTYN	2	2.W.C 2.I.V 2.M.c 2.T.C 2.Y.V 2.N.c	2.0 1.5 1.1 1.75 1.3 0.8	wimtun	0			tn
852	Spanish	Indo-European	CUT	cortar	cortar	k o ɾ t a ɾ				1 7 5 1 7 5	AXMBYN	KURTAR	5	5.K.C 5.U.V 5.R.c 5.T.C 5.A.V 5.R.c	2.0 1.5 1.1 1.75 1.3 0.8	koɾtaɾ	0			
2480	Yaqui	Uto-Aztecan	CUT	chukta	chukta	tʃ u k t a	0.0			1 7 1 1 7	AXMBZ	TYKTA	7	7.T.C 7.Y.V 7.K.c 7.T.C 7.A.V	2.0 1.5 1.1 1.75 0.8	tʃukta	0			tn
3861	ZinacantanTzotzil	Mayan	CUT	boh	boh	ɓ o h	0.0			1 7 3	AXN	PUH	8	8.P.C 8.U.V 8.H.c	2.0 1.5 0.8	ɓoh	0			tn
3862	ZinacantanTzotzil	Mayan	CUT	tuch’	tuch’	t u tʃʼ	0.0			1 7 1	AXN	TYT	8	8.T.C 8.Y.V 8.T.c	2.0 1.5 0.8	tutʃʼ	0			tn
5300	Qeqchi	Mayan	CUT	kuruk	kuruk	k u ɾ u kʰ	0.0			1 7 5 7 1	AXBYN	KYRYK	4	4.K.C 4.Y.V 4.R.C 4.Y.V 4.K.c	2.0 1.5 1.75 1.3 0.8	kuɾukʰ	0			tn
7221	Otomi	Otomanguean	CUT	he̲ki	he̲ki	h æ k i	0.0			3 7 1 7	AXBZ	HEKI	3	3.H.C 3.E.V 3.K.C 3.I.V	2.0 1.5 1.75 0.8	hæki	1			tn
7222	Otomi	Otomanguean	CUT	thot'i (2)	thot'i	θ o t̪ʼ i	0.0			3 7 1 7	AXBZ	DUTI	3	3.D.C 3.U.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	θot̪ʼi	1			tn
7223	Otomi	Otomanguean	CUT	heni	heni	h e n i	0.0			3 7 4 7	AXBZ	HENI	3	3.H.C 3.E.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	heni	0			tn
7224	Otomi	Otomanguean	CUT	het'i	het'i	h e t̪ʼ i	0.0			3 7 1 7	AXBZ	HETI	3	3.H.C 3.E.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	het̪ʼi	0			tn
