ID	DOCULECT	FAMILY	CONCEPT_NAME	CONCEPT	VALUE	FORM	TOKENS	BORROWED	BORROWED_SCORE	DONOR_LANGUAGE	DONOR_VALUE	AUTOCOGID	AUTOBORID
8534	Otomi	Otomanguean	cook (something)	COOKSOMETHING	hoku̲hñuni	hoku̲hñuni	h o k u h ɲ u n i	False	0.0			7804	0
10532	ImbaburaQuechua	Quechuan	cook (something)	COOKSOMETHING	yanuna	yanuna	j a n u n a	False	0.0			9569	0
11719	Wichi	Matacoan	cook (something)	COOKSOMETHING	ipen	ipen	i p e n	False	0.0			3746	0
12992	Mapudungun	Araucanian	cook (something)	COOKSOMETHING	afümiyaelün	afümiyaelün	a f ɨ m i y a e l ɨ n	False	0.0			207	0
435	Portuguese	Indo-European	copulate	COPULATE	ter relações sexuais	ter_relações_sexuais	t e ʁ + ʁ e l a s õĩ ʃ + s e k s u ai ʃ					1666	0
2133	Spanish	Indo-European	copulate	COPULATE	tener relaciones sexuales	tener_relaciones_sexuales	t e n ɛ ɾ + r e l a s j o n e s + s ɛ k s w a l e s					1598	0
3838	Yaqui	Uto-Aztecan	copulate	COPULATE	nau to’ote	nau_to’ote	n a u + t o ʔ o t e	False	0.0			10771	0
3839	Yaqui	Uto-Aztecan	copulate	COPULATE	soa	soa	s o a	False	0.0			10772	0
5260	ZinacantanTzotzil	Mayan	copulate	COPULATE	pas mul	pas_mul	pʰ a s + m u l	False	0.0			5206	0
5261	ZinacantanTzotzil	Mayan	copulate	COPULATE	7ik’ baik	7ik’_baik	ʔ i kʼ + ɓ a i k	False	0.0			5207	0
6592	Qeqchi	Mayan	copulate	COPULATE	aatinank	aatinank	aː t i n a n kʰ	False	0.0			5205	0
8437	Otomi	Otomanguean	copulate	COPULATE	kui	kui	k u i	False	0.0			7805	0
8438	Otomi	Otomanguean	copulate	COPULATE	heki	heki	h e k i	False	0.0			7347	0
8439	Otomi	Otomanguean	copulate	COPULATE	hñuxui	hñuxui	h ɲ u x u i	False	0.0			7807	0
10481	ImbaburaQuechua	Quechuan	copulate	COPULATE	yumana	yumana	j u m a n a	False	0.0			9570	0
11662	Wichi	Matacoan	copulate	COPULATE	wanhen	wanhen	w a n̥ e n	False	0.0			3747	0
12935	Mapudungun	Araucanian	copulate	COPULATE	kuretun	kuretun	k u ɻ e t u n	False	0.0			208	0
1151	Portuguese	Indo-European	corner	CORNER	esquina	esquina	i s k i n ɐ					1667	178
1152	Portuguese	Indo-European	corner	CORNER	canto	canto	k ɐ̃ t u					1669	177
2884	Spanish	Indo-European	corner	CORNER	esquina	esquina	ɛ s k i n a					1599	178
2885	Spanish	Indo-European	corner	CORNER	rincón	rincón	r i n k o n					1670	0
4434	Yaqui	Uto-Aztecan	corner	CORNER	kobi’iria	kobi’iria	k o b i ʔ i r i a	False	0.0			10773	0
4435	Yaqui	Uto-Aztecan	corner	CORNER	ejkiina	ejkiina	e j k iː n a	True	1.0	Spanish	esquina	10774	178
5784	ZinacantanTzotzil	Mayan	corner	CORNER	xuk'av	xuk'av	ʃ u k ʔ a v	False	0.0			5208	0
7366	Qeqchi	Mayan	corner	CORNER	xuk	xuk	ʃ u kʰ	False	0.75	Ch’olan	xuhk’	4889	0
7367	Qeqchi	Mayan	corner	CORNER	loot'	loot'	l oː tʼ	False	0.0			5210	0
9386	Otomi	Otomanguean	corner	CORNER	ts'ät'i	ts'ät'i	ts ʔ ɐ t̪ʼ i	False	0.0			7808	177
10952	ImbaburaQuechua	Quechuan	corner	CORNER	kuchu	kuchu	k u tʃ u	False	0.0			9571	177
12170	Wichi	Matacoan	corner	CORNER	latshelho’	latshelho’	l a tsʰ e lˠ o ʔ	False	0.0			3748	0
13438	Mapudungun	Araucanian	corner	CORNER	ngüyon	ngüyon	ŋ ɨ y o n	False	0.0			209	0
453	Portuguese	Indo-European	corpse	CORPSE	cadáver	cadáver	k a d a v e ʁ					1671	0
2149	Spanish	Indo-European	corpse	CORPSE	cadáver	cadáver	k a ð a β ɛ ɾ					1602	0
3850	Yaqui	Uto-Aztecan	corpse	CORPSE	mukila	mukila	m u k i l a	False	0.0			10775	0
6603	Qeqchi	Mayan	corpse	CORPSE	kamenaq	kamenaq	k a m e n a qʰ	False	0.0			5211	0
8451	Otomi	Otomanguean	corpse	CORPSE	animä	animä	a n i m ɐ	True	1.0	Spanish	anima	7809	0
10489	ImbaburaQuechua	Quechuan	corpse	CORPSE	wañushka	wañushka	w a ɲ u ʃ k a	False	0.0			9572	0
11672	Wichi	Matacoan	corpse	CORPSE	top’itsek	top’itsek	t o p ʔ i ts e k	False	0.0			3749	0
12944	Mapudungun	Araucanian	corpse	CORPSE	ḻa	ḻa	l̪ a	False	0.0			210	0
1395	Portuguese	Indo-European	correct (right)	CORRECTRIGHT	correto	correto	k o ʁ ɛ t u					1672	0
3139	Spanish	Indo-European	correct (right)	CORRECTRIGHT	correcto	correcto	k o r e k t o					1603	0
4652	Yaqui	Uto-Aztecan	correct (right)	CORRECTRIGHT	tu’i	tu’i	t u ʔ i	False	0.0			10776	0
7649	Qeqchi	Mayan	correct (right)	CORRECTRIGHT	q'axal chaab'il	q'axal_chaab'il	qʼ a ʃ a l + tʃ aː ɓ i l	False	0.0			5212	0
9711	Otomi	Otomanguean	correct (right)	CORRECTRIGHT	hogi	hogi	h o g i	False	0.0			7810	0
9712	Otomi	Otomanguean	correct (right)	CORRECTRIGHT	xi hño	xi_hño	x i + h ɲ o	False	0.0			7811	0
9713	Otomi	Otomanguean	correct (right)	CORRECTRIGHT	makwäni	makwäni	m a kʷ ɐ n i	False	0.0			7812	0
11131	ImbaburaQuechua	Quechuan	correct (right)	CORRECTRIGHT	ali	ali	a l i	False	0.0			9573	0
12347	Wichi	Matacoan	correct (right)	CORRECTRIGHT	is’alhuhu	is’alhuhu	i s ʔ a lˠ u h u	False	0.0			3750	0
13617	Mapudungun	Araucanian	correct (right)	CORRECTRIGHT	nor che	nor_che	n o ɻ + tʃ e	False	0.0			211	0
611	Portuguese	Indo-European	cotton	COTTON	algodão	algodão	au ɡ o d ɐ̃ũ					1673	179
2302	Spanish	Indo-European	cotton	COTTON	algodón	algodón	a l ɣ o ð o n					1604	179
3983	Yaqui	Uto-Aztecan	cotton	COTTON	chiinim	chiinim	tʃ iː n i m	False	0.0			10777	0
5400	ZinacantanTzotzil	Mayan	cotton	COTTON	tushnuk’	tushnuk’	t u ʃ n u kʼ	False	0.0			5213	0
6766	Qeqchi	Mayan	cotton	COTTON	noq’	noq’	n o qʼ	False	0.0			4893	0
8635	Otomi	Otomanguean	cotton	COTTON	nda̲	nda̲	n d ɔ	False	0.0			7813	0
10597	ImbaburaQuechua	Quechuan	cotton	COTTON	algudun	algudun	a l g u d u ŋ	True	1.0	Spanish	algodón	9574	179
11782	Wichi	Matacoan	cotton	COTTON	wesetaj	wesetaj	w e s e t a x	False	0.0			3751	0
418	Portuguese	Indo-European	cough	COUGH	tossir	tossir	t o s i ʁ					1674	180
2113	Spanish	Indo-European	cough	COUGH	toser	toser	t o s ɛ ɾ					1605	180
3822	Yaqui	Uto-Aztecan	cough	COUGH	tase	tase	t a s e	False	0.0			10778	180
5242	ZinacantanTzotzil	Mayan	cough	COUGH	7obah	7obah	ʔ o ɓ a h	False	0.0			5214	0
6563	Qeqchi	Mayan	cough	COUGH	ojb'ak	ojb'ak	o x ɓ a kʰ	False	0.0			4894	0
8415	Otomi	Otomanguean	cough	COUGH	hehe	hehe	h e h e	False	0.0			7814	0
10466	ImbaburaQuechua	Quechuan	cough	COUGH	ujuna	ujuna	u x u n a	False	0.0			9575	0
11647	Wichi	Matacoan	cough	COUGH	takhosi	takhosi	t a kʰ o s i	False	0.0			3752	180
12920	Mapudungun	Araucanian	cough	COUGH	trüfonün	trüfonün	ʈʂ ɨ f o n ɨ n	False	0.0			212	0
1185	Portuguese	Indo-European	count	COUNT	contar	contar	k õ t a ʁ					1675	181
2918	Spanish	Indo-European	count	COUNT	contar	contar	k o n t a ɾ					1606	181
4476	Yaqui	Uto-Aztecan	count	COUNT	jina’ikia	jina’ikia	j i n a ʔ i k i a	False	0.0			10779	0
5812	ZinacantanTzotzil	Mayan	count	COUNT	pas kwenta	pas_kwenta	pʰ a s + kʷ e n t a	False	0.0			5216	181
7399	Qeqchi	Mayan	count	COUNT	ajlank	ajlank	a x l a n kʰ	False	0.0			5215	0
9425	Otomi	Otomanguean	count	COUNT	pede	pede	p e d e	False	0.0			7815	0
10978	ImbaburaQuechua	Quechuan	count	COUNT	yupana (1)	yupana	j u p a n a	False	0.0			9576	0
12195	Wichi	Matacoan	count	COUNT	kunta	kunta	k u n t a	True	1.0	Spanish	contá	3753	181
13463	Mapudungun	Araucanian	count	COUNT	rakin	rakin	ɻ a k i n	False	0.0			213	0
1516	Portuguese	Indo-European	country	COUNTRY	país	país	p a i ʃ					1676	182
3281	Spanish	Indo-European	country	COUNTRY	país	país	p a i s					1607	182
4764	Yaqui	Uto-Aztecan	country	COUNTRY	bwia toosa	bwia_toosa	bʷ i a + t oː s a	False	0.0			10780	0
7772	Qeqchi	Mayan	country	COUNTRY	nimla tenamit	nimla_tenamit	n i m l a + t e n a m i tʰ	False	0.0			5217	0
9928	Otomi	Otomanguean	country	COUNTRY	hai	hai	h a i	False	0.0			7816	0
11229	ImbaburaQuechua	Quechuan	country	COUNTRY	mama llakta	mama_llakta	m a m a + ʒ a k t a	False	0.0			9577	0
12450	Wichi	Matacoan	country	COUNTRY	pais	pais	p a i s	True	1.0	Spanish	país	3754	182
1625	Portuguese	Indo-European	court	COURT	tribunal	tribunal	t ɾ i b u n au					1677	183
3390	Spanish	Indo-European	court	COURT	tribunal	tribunal	t ɾ i β u n a l					1608	183
4834	Yaqui	Uto-Aztecan	court	COURT	tribunaal	tribunaal	t r i b u n aː l	True	1.0	Spanish	tribunal	10781	183
6114	ZinacantanTzotzil	Mayan	court	COURT	kavilto	kavilto	k a v i l t o	True	1.0	Spanish	cabildo	5219	0
7864	Qeqchi	Mayan	court	COURT	poopol	poopol	p oː p o l	False	0.0			5218	0
10083	Otomi	Otomanguean	court	COURT	ndä ts'ut'ubi	ndä_ts'ut'ubi	n d ɐ + tsʼ u t̪ʼ u b i	False	0.0			7817	0
10084	Otomi	Otomanguean	court	COURT	tribunäl	tribunäl	t̪ r i b u n ɐ l	True	1.0	Spanish	tribunal	7818	183
11281	ImbaburaQuechua	Quechuan	court	COURT	tribunal	tribunal	t ɾ i b u n a l	True	1.0	Spanish	tribunal	9578	183
12513	Wichi	Matacoan	court	COURT	tribunales	tribunales	t r i b u n a l e s	True	1.0	Spanish	tribunales	3755	183
157	Portuguese	Indo-European	cousin	COUSIN	primo	primo	p ɾ i m u					1678	184
158	Portuguese	Indo-European	cousin	COUSIN	prima	prima	p ɾ i m ɐ					1609	184
1837	Spanish	Indo-European	cousin	COUSIN	primo	primo	p ɾ i m o					1609	184
1838	Spanish	Indo-European	cousin	COUSIN	prima	prima	p ɾ i m a					1609	184
3593	Yaqui	Uto-Aztecan	cousin	COUSIN	ako	ako	a k o	False	0.0			10782	185
5007	ZinacantanTzotzil	Mayan	cousin	COUSIN	muk’ta totil	muk’ta_totil	m u kʼ t a + t o t i l	False	0.0			5221	0
5008	ZinacantanTzotzil	Mayan	cousin	COUSIN	7utz’ 7alalil	7utz’_7alalil	ʔ u tsʼ + ʔ a l a l i l	False	0.0			5222	0
5009	ZinacantanTzotzil	Mayan	cousin	COUSIN	hun totil	hun_totil	h u n + t o t i l	False	0.0			4901	0
5010	ZinacantanTzotzil	Mayan	cousin	COUSIN	hun ch’amalil	hun_ch’amalil	h u n + tʃʼ a m a l i l	False	0.0			4901	0
5011	ZinacantanTzotzil	Mayan	cousin	COUSIN	hun nich’onil	hun_nich’onil	h u n + n i tʃʼ o n i l	False	0.0			4901	0
5012	ZinacantanTzotzil	Mayan	cousin	COUSIN	hun 7olil	hun_7olil	h u n + ʔ o l i l	False	0.0			4901	0
6294	Qeqchi	Mayan	cousin	COUSIN	as e	as_e	a s + e	False	0.0			5220	0
8086	Otomi	Otomanguean	cousin	COUSIN	ho̲ku	ho̲ku	h ə k u	False	0.0			7819	185
8087	Otomi	Otomanguean	cousin	COUSIN	ho̲ida̲	ho̲ida̲	h ə i d ɔ	False	0.0			7820	0
8088	Otomi	Otomanguean	cousin	COUSIN	ho̲jujwe̲	ho̲jujwe̲	h ə x u xʷ æ	False	0.0			7360	0
8089	Otomi	Otomanguean	cousin	COUSIN	ho̲jwädä	ho̲jwädä	h ə xʷ ɐ d ɐ	False	0.0			7360	0
10272	ImbaburaQuechua	Quechuan	cousin	COUSIN	primu	primu	p ɾ i m u	True	1.0	Spanish	primo/prima	9579	184
12706	Mapudungun	Araucanian	cousin	COUSIN	peñi	peñi	p e ɲ i	False	0.0			214	0
12707	Mapudungun	Araucanian	cousin	COUSIN	lamngen	lamngen	l a m ŋ e n	False	0.0			215	0
12708	Mapudungun	Araucanian	cousin	COUSIN	müṉa	müṉa	m ɨ n̪ a	False	0.0			216	0
1099	Portuguese	Indo-European	cover	COVER	cobrir	cobrir	k o b ɾ i ʁ					1679	0
2832	Spanish	Indo-European	cover	COVER	cubrir	cubrir	k u β ɾ i ɾ					1610	0
4392	Yaqui	Uto-Aztecan	cover	COVER	patta	patta	p a t t a	False	0.0			10783	0
4393	Yaqui	Uto-Aztecan	cover	COVER	jinte	jinte	j i n t e	False	0.0			10784	0
5738	ZinacantanTzotzil	Mayan	cover	COVER	mak	mak	m a k	False	0.0			5224	0
7287	Qeqchi	Mayan	cover	COVER	lepok	lepok	l e p o kʰ	False	0.0			5223	0
9322	Otomi	Otomanguean	cover	COVER	ko'mi	ko'mi	k o ˀm i	False	0.0			7821	0
10916	ImbaburaQuechua	Quechuan	cover	COVER	killpana	killpana	k i ʒ p a n a	False	0.0			9580	0
12131	Wichi	Matacoan	cover	COVER	hipupe’	hipupe’	h i p u p e ʔ	False	0.0			3756	0
13400	Mapudungun	Araucanian	cover	COVER	takun	takun	t a k u n	False	0.0			217	0
206	Portuguese	Indo-European	cow	COW	vaca	vaca	v a k ɐ					1680	186
1891	Spanish	Indo-European	cow	COW	vaca	vaca	b a k a					1611	186
3631	Yaqui	Uto-Aztecan	cow	COW	waakas	waakas	w aː k a s	True	1.0	Spanish	vacas	10785	186
5045	ZinacantanTzotzil	Mayan	cow	COW	vaca	vaca	v a c a	True	1.0	Spanish	vaca	5225	186
5046	ZinacantanTzotzil	Mayan	cow	COW	me7 baka	me7_baka	m e ʔ + ɓ a k a	False	0.0	Spanish	vaca	5227	186
5047	ZinacantanTzotzil	Mayan	cow	COW	vacash	vacash	v a c a sʰ	True	1.0	Spanish	vaca	4905	186
6339	Qeqchi	Mayan	cow	COW	b’aak	b’aak	ɓ aː kʰ	True	1.0	Spanish	vaca	4905	186
8173	Otomi	Otomanguean	cow	COW	baga	baga	b a g a	True	1.0	Spanish	vaca	7822	186
10308	ImbaburaQuechua	Quechuan	cow	COW	baka	baka	b a k a	True	1.0	Spanish	vaca	9581	186
11458	Wichi	Matacoan	cow	COW	tulu atsinha	tulu_atsinha	t u l u + a ts i n̥ a	True	1.0	Spanish	toro	3757	0
12750	Mapudungun	Araucanian	cow	COW	waka	waka	w a k a	True	1.0	Spanish	vaca	218	186
937	Portuguese	Indo-European	crawl or creep	CRAWLORCREEP	rastejar	rastejar	ʁ a ʃ t e ʒ a ʁ					1681	0
938	Portuguese	Indo-European	crawl or creep	CRAWLORCREEP	arrastar-se	arrastar-se	a ʁ a ʃ t a ʁ s i					1612	0
2653	Spanish	Indo-European	crawl or creep	CRAWLORCREEP	gatear	gatear	g a t e a ɾ					1682	0
4250	Yaqui	Uto-Aztecan	crawl or creep	CRAWLORCREEP	waka’ate	waka’ate	w a k a ʔ a t e	False	0.0			10786	0
7110	Qeqchi	Mayan	crawl or creep	CRAWLORCREEP	k'achiik	k'achiik	k ʔ a tʃ iː kʰ	False	0.0			5228	0
9098	Otomi	Otomanguean	crawl or creep	CRAWLORCREEP	'ñani	'ñani	ˀɲ a n i	False	0.0			7823	0
10805	ImbaburaQuechua	Quechuan	crawl or creep	CRAWLORCREEP	llukana	llukana	ʒ u k a n a	False	0.0			9582	0
11998	Wichi	Matacoan	crawl or creep	CRAWLORCREEP	takuslhi	takuslhi	t a k u s lˠ i	False	0.0			3758	0
13281	Mapudungun	Araucanian	crawl or creep	CRAWLORCREEP	winolün	winolün	w i n o l ɨ n	False	0.0			219	0
305	Portuguese	Indo-European	crocodile	CROCODILE	jacaré	jacaré	ʒ a k a ɾ ɛ					1683	0
2000	Spanish	Indo-European	crocodile	CROCODILE	cocodrilo	cocodrilo	k o k o ð ɾ i l o					1684	187
2001	Spanish	Indo-European	crocodile	CROCODILE	caimán	caimán	k a i m a n					1685	188
3719	Yaqui	Uto-Aztecan	crocodile	CROCODILE	kama (1)	kama	k a m a	True	1.0	Taino		10787	188
5130	ZinacantanTzotzil	Mayan	crocodile	CROCODILE	lagarto	lagarto	l a g a ɾ t o	True	1.0	Spanish	lagarto	5230	0
6451	Qeqchi	Mayan	crocodile	CROCODILE	ayin	ayin	a j i n	False	0.0			5229	0
8304	Otomi	Otomanguean	crocodile	CROCODILE	kokodrilo	kokodrilo	k o k o d r i l o	True	1.0	Spanish	cocodrilo	7824	187
10377	ImbaburaQuechua	Quechuan	crocodile	CROCODILE	kukudrilu	kukudrilu	k u k u d ɾ i l u	True	1.0	Spanish	cocodrilo	9583	187
11556	Wichi	Matacoan	crocodile	CROCODILE	alhetaj (1)	alhetaj	a lˠ e t a x	False	0.0			3759	0
1148	Portuguese	Indo-European	crooked	CROOKED	torcido	torcido	t o ʁ s i d u					1686	0
1149	Portuguese	Indo-European	crooked	CROOKED	torto	torto	t ɔ ʁ t u					1617	190
2882	Spanish	Indo-European	crooked	CROOKED	torcido	torcido	t o ɾ s i ð o					1617	190
4432	Yaqui	Uto-Aztecan	crooked	CROOKED	tottia	tottia	t o t t i a	False	0.0			10788	190
5781	ZinacantanTzotzil	Mayan	crooked	CROOKED	lukluk	lukluk	l u k l u k	False	0.0			5232	0
7357	Qeqchi	Mayan	crooked	CROOKED	k'onk'o	k'onk'o	k ʔ o n kʼ o	False	0.75	Ch’olan	k’on...	5231	189
7358	Qeqchi	Mayan	crooked	CROOKED	jech'	jech'	x e tʃʼ	False	0.0			5233	0
7359	Qeqchi	Mayan	crooked	CROOKED	yokos	yokos	j o k o s	False	0.0			5234	0
7360	Qeqchi	Mayan	crooked	CROOKED	b'ech'	b'ech'	ɓ e tʃʼ	False	0.75	Ch’olan	*b’ech’	4912	190
7361	Qeqchi	Mayan	crooked	CROOKED	b'ach'b'o	b'ach'b'o	ɓ a tʃʼ ɓ o	False	0.0			4912	190
7362	Qeqchi	Mayan	crooked	CROOKED	liq'lo	liq'lo	l i qʼ l o	False	0.0			4910	0
7363	Qeqchi	Mayan	crooked	CROOKED	siq'il	siq'il	s i qʼ i l	False	0.0			5238	0
7364	Qeqchi	Mayan	crooked	CROOKED	rok'ox	rok'ox	r o kʼ o ʃ	False	0.0			4913	0
9382	Otomi	Otomanguean	crooked	CROOKED	‘ba̲t'i	‘ba̲t'i	ˀb ɔ t̪ʼ i	False	0.0			7825	190
9383	Otomi	Otomanguean	crooked	CROOKED	nkäxi	nkäxi	n k ɐ x i	False	0.0			7826	0
9384	Otomi	Otomanguean	crooked	CROOKED	mpa̲ni	mpa̲ni	m p ɔ n i	False	0.0			7366	0
10950	ImbaburaQuechua	Quechuan	crooked	CROOKED	kingu	kingu	k i ŋ g u	False	0.0			9584	189
12168	Wichi	Matacoan	crooked	CROOKED	tats’efwihu	tats’efwihu	t a ts ʔ e fʷ i h u	False	0.0			3760	0
13435	Mapudungun	Araucanian	crooked	CROOKED	trümpew	trümpew	ʈʂ ɨ m p e w	False	0.0			220	0
13436	Mapudungun	Araucanian	crooked	CROOKED	wüchün	wüchün	w ɨ tʃ ɨ n	False	0.0			221	0
1153	Portuguese	Indo-European	cross	CROSS	cruz	cruz	k ɾ u ʃ					1687	191
2886	Spanish	Indo-European	cross	CROSS	cruz	cruz	k ɾ u s					1618	191
4436	Yaqui	Uto-Aztecan	cross	CROSS	kuus ~ kurus	kuus	k uː s	True	1.0	Spanish	cruz	10789	191
5785	ZinacantanTzotzil	Mayan	cross	CROSS	krus	krus	k ɾ u s	True	1.0	Spanish	cruz	5239	191
7368	Qeqchi	Mayan	cross	CROSS	krus, kurus	krus	k ɾ u s	True	1.0	Spanish	cruz	4915	191
9387	Otomi	Otomanguean	cross	CROSS	pont'i	pont'i	p o n t̪ʼ i	False	0.0			7827	0
9388	Otomi	Otomanguean	cross	CROSS	pont'u̲zaa	pont'u̲zaa	p o n t̪ʼ u z aː	False	0.0			7368	0
10953	ImbaburaQuechua	Quechuan	cross	CROSS	krus	krus	k ɾ u s	True	1.0	Spanish	cruz	9585	191
12171	Wichi	Matacoan	cross	CROSS	klus	klus	k l u s	True	1.0	Spanish	cruz	3761	191
13439	Mapudungun	Araucanian	cross	CROSS	kürus	kürus	k ɨ ɻ u s	True	1.0	Spanish	cruz	222	191
940	Portuguese	Indo-European	crouch	CROUCH	agachar-se	agachar-se	a ɡ a ʃ a ʁ s i					1688	0
2655	Spanish	Indo-European	crouch	CROUCH	agacharse	agacharse	a ɣ a tʃ a ɾ s e					1619	0
2656	Spanish	Indo-European	crouch	CROUCH	ponerse en cuclillas	ponerse_en_cuclillas	p o n ɛ ɾ s ɛ + e n + k u k l i ʝ a s					1690	0
4253	Yaqui	Uto-Aztecan	crouch	CROUCH	po’okte	po’okte	p o ʔ o k t e	False	0.0			10790	0
5626	ZinacantanTzotzil	Mayan	crouch	CROUCH	tzuban ba	tzuban_ba	tsʰ u ɓ a n + ɓ a	False	0.0			5241	0
7112	Qeqchi	Mayan	crouch	CROUCH	chok'laak	chok'laak	tʃ o kʼ l aː kʰ	False	0.0			5240	0
9100	Otomi	Otomanguean	crouch	CROUCH	yuki	yuki	j u k i	False	0.0			7828	0
9101	Otomi	Otomanguean	crouch	CROUCH	'ñani	'ñani	ˀɲ a n i	False	0.0			7829	0
10807	ImbaburaQuechua	Quechuan	crouch	CROUCH	kumurina	kumurina	k u m u ɾ i n a	False	0.0			9586	0
12000	Wichi	Matacoan	crouch	CROUCH	nitselhot	nitselhot	n i ts e lˠ o t	False	0.0			3762	0
13283	Mapudungun	Araucanian	crouch	CROUCH	chekoznaqün	chekoznaqün	tʃ e k o z n a ɣ ɨ n	False	0.0			223	0
244	Portuguese	Indo-European	crow	CROW	corvo	corvo	k ɔ ʁ v u					1691	0
1940	Spanish	Indo-European	crow	CROW	cuervo	cuervo	k w ɛ ɾ β o					1621	0
3666	Yaqui	Uto-Aztecan	crow	CROW	kooni	kooni	k oː n i	False	0.0			10791	0
5075	ZinacantanTzotzil	Mayan	crow	CROW	hoh	hoh	h o h	False	0.0			5243	0
6380	Qeqchi	Mayan	crow	CROW	qoch	qoch	q o tʃ	False	0.0			5242	192
8228	Otomi	Otomanguean	crow	CROW	ka	ka	k a	False	0.0			7830	192
11492	Wichi	Matacoan	crow	CROW	tsetwu	tsetwu	ts e t w u	False	0.0			3763	0
12790	Mapudungun	Araucanian	crow	CROW	yeku	yeku	y e k u	False	0.0			224	192
1196	Portuguese	Indo-European	crowd	CROWD	multidão	multidão	m uu tʃ i d ɐ̃ũ					1692	0
2929	Spanish	Indo-European	crowd	CROWD	multitud	multitud	m u l t i t u ð					1622	0
4484	Yaqui	Uto-Aztecan	crowd	CROWD	bu’ura	bu’ura	b u ʔ u r a	False	0.0			10792	0
7416	Qeqchi	Mayan	crowd	CROWD	amaq' tenamit	amaq'_tenamit	a m a qʼ + t e n a m i tʰ	False	0.0			5244	0
7417	Qeqchi	Mayan	crowd	CROWD	k'ehal	k'ehal	k ʔ e h a l	False	0.0			5245	0
7418	Qeqchi	Mayan	crowd	CROWD	naab'alil	naab'alil	n aː ɓ a l i l	False	0.0			5246	0
9444	Otomi	Otomanguean	crowd	CROWD	hmunts’ujä’i	hmunts’ujä’i	h m u n tsʼ u x ɐ ʔ i	False	0.0			7831	0
9445	Otomi	Otomanguean	crowd	CROWD	mundo	mundo	m u n d o	True	1.0	Spanish	montón	7372	0
10985	ImbaburaQuechua	Quechuan	crowd	CROWD	achka jinti	achka_jinti	a tʃ k a + x i n d i	False	0.0	Spanish	jinti	9587	0
12202	Wichi	Matacoan	crowd	CROWD	wefwpe’	wefwpe’	w e fʷ p e ʔ	False	0.0			3764	0
13470	Mapudungun	Araucanian	crowd	CROWD	rume fentren che	rume_fentren_che	ɻ u m e + f e n ʈʂ e n + tʃ e	False	0.0			225	0
1369	Portuguese	Indo-European	cry	CRY	chorar	chorar	ʃ o ɾ a ʁ					1693	0
3110	Spanish	Indo-European	cry	CRY	llorar	llorar	ɟ ʝ o ɾ a ɾ					1623	0
4631	Yaqui	Uto-Aztecan	cry	CRY	bwaana	bwaana	bʷ aː n a	False	0.0			10793	0
5945	ZinacantanTzotzil	Mayan	cry	CRY	7ok’ (2)	7ok’	ʔ o kʼ	False	0.0			5248	0
7617	Qeqchi	Mayan	cry	CRY	yaab'ak	yaab'ak	j aː ɓ a kʰ	False	0.0			5247	0
9677	Otomi	Otomanguean	cry	CRY	zoni	zoni	z o n i	False	0.0			7832	0
11111	ImbaburaQuechua	Quechuan	cry	CRY	wakana	wakana	w a k a n a	False	0.0			9588	0
12326	Wichi	Matacoan	cry	CRY	tafwlhi	tafwlhi	t a fʷ lˠ i	False	0.0			3765	0
13595	Mapudungun	Araucanian	cry	CRY	ngüman	ngüman	ŋ ɨ m a n	False	0.0			226	0
13596	Mapudungun	Araucanian	cry	CRY	waylü-	waylü-	w a y l ɨ	False	0.75	Gününa Yajüch	-wjalï	227	0
740	Portuguese	Indo-European	cultivate	CULTIVATE	cultivar	cultivar	k uu tʃ i v a ʁ					1694	0
2433	Spanish	Indo-European	cultivate	CULTIVATE	cultivar	cultivar	k u l t i β a ɾ					1624	0
2434	Spanish	Indo-European	cultivate	CULTIVATE	labrar	labrar	l a β ɾ a ɾ					1696	0
4092	Yaqui	Uto-Aztecan	cultivate	CULTIVATE	eecha	eecha	eː tʃ a	False	0.0			10794	193
6884	Qeqchi	Mayan	cultivate	CULTIVATE	xk’anjelankil	xk’anjelankil	ʃ kʼ a n x e l a n k i l	False	0.0			5249	0
8789	Otomi	Otomanguean	cultivate	CULTIVATE	fuxuhai	fuxuhai	f u x u h a i	False	0.0			7833	0
8790	Otomi	Otomanguean	cultivate	CULTIVATE	fu̲ts'i	fu̲ts'i	f u tsʼ i	False	0.0			7834	193
8791	Otomi	Otomanguean	cultivate	CULTIVATE	fo̲'mi	fo̲'mi	f ə ˀm i	False	0.0			7375	0
10675	ImbaburaQuechua	Quechuan	cultivate	CULTIVATE	chakrana	chakrana	tʃ a k ɾ a n a	False	0.0			9589	0
13142	Mapudungun	Araucanian	cultivate	CULTIVATE	ngaṉün	ngaṉün	ŋ a n̪ ɨ n	False	0.0			228	0
536	Portuguese	Indo-European	cup	CUP	xícara	xícara	ʃ i k a ɾ ɐ					1697	0
537	Portuguese	Indo-European	cup	CUP	chávena	chávena	ʃ a v e n ɐ					1699	0
538	Portuguese	Indo-European	cup	CUP	copo	copo	k ɔ p u					1700	0
2234	Spanish	Indo-European	cup	CUP	taza	taza	t a s a					1698	194
2235	Spanish	Indo-European	cup	CUP	copa	copa	k o p a					1628	0
3918	Yaqui	Uto-Aztecan	cup	CUP	taasa	taasa	t aː s a	True	1.0	Spanish	taza	10795	194
5337	ZinacantanTzotzil	Mayan	cup	CUP	tasa	tasa	t a s a	True	1.0	Spanish	tasa	5251	194
